transaction_id,account_id,customer_id,branch_id,transaction_date,transaction_type,transaction_amount,currency_code,region_code,loan_id,start_date,end_date,baseline,amount_bucket
TXN_00000130,ACC_NAMER_001267,CUST_NAMER_001267,BR_NAMER_0067,2026-06-20,Deposit,2989.83,USD,NAMER,LOAN_NAMER_000534,2026-06-20,2026-06-20,transaction_20260702,Medium
TXN_00000131,ACC_NAMER_000660,CUST_NAMER_000660,BR_NAMER_0060,2026-06-23,Card Payment,94064.85,USD,NAMER,LOAN_NAMER_001775,2026-06-23,2026-06-23,transaction_20260702,Large
TXN_00000132,ACC_NAMER_001271,CUST_NAMER_001271,BR_NAMER_0071,2026-06-09,Withdrawal,941.8,USD,NAMER,LOAN_NAMER_001300,2026-06-09,2026-06-09,transaction_20260702,Small
TXN_00000133,ACC_NAMER_001308,CUST_NAMER_001308,BR_NAMER_0108,2026-06-15,Withdrawal,94245.5,USD,NAMER,LOAN_NAMER_001101,2026-06-15,2026-06-15,transaction_20260702,Large
TXN_00000134,ACC_NAMER_000787,CUST_NAMER_000787,BR_NAMER_0187,2026-06-19,Card Payment,1618.03,USD,NAMER,LOAN_NAMER_001176,2026-06-19,2026-06-19,transaction_20260702,Medium
TXN_00000135,ACC_NAMER_000026,CUST_NAMER_000026,BR_NAMER_0026,2026-06-29,Withdrawal,1334.35,USD,NAMER,LOAN_NAMER_001590,2026-06-29,2026-06-29,transaction_20260702,Medium
TXN_00000136,ACC_NAMER_000409,CUST_NAMER_000409,BR_NAMER_0009,2026-06-01,Transfer,620.32,USD,NAMER,LOAN_NAMER_000667,2026-06-01,2026-06-01,transaction_20260702,Small
TXN_00000137,ACC_NAMER_000455,CUST_NAMER_000455,BR_NAMER_0055,2026-06-22,Loan Payment,7976.48,USD,NAMER,LOAN_NAMER_000819,2026-06-22,2026-06-22,transaction_20260702,Medium
TXN_00000138,ACC_NAMER_001413,CUST_NAMER_001413,BR_NAMER_0013,2026-06-23,Transfer,3211.21,USD,NAMER,LOAN_NAMER_001491,2026-06-23,2026-06-23,transaction_20260702,Medium
TXN_00000139,ACC_NAMER_001317,CUST_NAMER_001317,BR_NAMER_0117,2026-06-05,Deposit,549.37,USD,NAMER,LOAN_NAMER_001704,2026-06-05,2026-06-05,transaction_20260702,Small
TXN_00000140,ACC_NAMER_000752,CUST_NAMER_000752,BR_NAMER_0152,2026-06-19,Withdrawal,6541.7,USD,NAMER,LOAN_NAMER_001036,2026-06-19,2026-06-19,transaction_20260702,Medium
TXN_00000141,ACC_NAMER_001344,CUST_NAMER_001344,BR_NAMER_0144,2026-06-14,Deposit,1885.12,USD,NAMER,LOAN_NAMER_001095,2026-06-14,2026-06-14,transaction_20260702,Medium
TXN_00000142,ACC_NAMER_000835,CUST_NAMER_000835,BR_NAMER_0035,2026-06-24,Transfer,9205.07,USD,NAMER,LOAN_NAMER_001050,2026-06-24,2026-06-24,transaction_20260702,Medium
TXN_00000143,ACC_NAMER_000489,CUST_NAMER_000489,BR_NAMER_0089,2026-06-30,Deposit,1703.83,USD,NAMER,LOAN_NAMER_000555,2026-06-30,2026-06-30,transaction_20260702,Medium
TXN_00000144,ACC_NAMER_001055,CUST_NAMER_001055,BR_NAMER_0055,2026-06-19,Transfer,1040.89,USD,NAMER,LOAN_NAMER_000059,2026-06-19,2026-06-19,transaction_20260702,Small
TXN_00000145,ACC_NAMER_000839,CUST_NAMER_000839,BR_NAMER_0039,2026-06-18,Transfer,53476.08,USD,NAMER,LOAN_NAMER_001676,2026-06-18,2026-06-18,transaction_20260702,Large
TXN_00000146,ACC_NAMER_000080,CUST_NAMER_000080,BR_NAMER_0080,2026-06-29,Transfer,104447.37,USD,NAMER,LOAN_NAMER_000546,2026-06-29,2026-06-29,transaction_20260702,Large
TXN_00000147,ACC_NAMER_000925,CUST_NAMER_000925,BR_NAMER_0125,2026-06-28,Card Payment,258.13,USD,NAMER,LOAN_NAMER_000262,2026-06-28,2026-06-28,transaction_20260702,Small
TXN_00000148,ACC_NAMER_000418,CUST_NAMER_000418,BR_NAMER_0018,2026-06-04,Deposit,105915.58,USD,NAMER,LOAN_NAMER_000350,2026-06-04,2026-06-04,transaction_20260702,Large
TXN_00000149,ACC_NAMER_001337,CUST_NAMER_001337,BR_NAMER_0137,2026-06-04,Card Payment,5473.89,USD,NAMER,LOAN_NAMER_001612,2026-06-04,2026-06-04,transaction_20260702,Medium
TXN_00000150,ACC_NAMER_000131,CUST_NAMER_000131,BR_NAMER_0131,2026-06-29,Loan Payment,465400.91,USD,NAMER,LOAN_NAMER_001716,2026-06-29,2026-06-29,transaction_20260702,Extreme
TXN_00000151,ACC_NAMER_000921,CUST_NAMER_000921,BR_NAMER_0121,2026-06-15,Deposit,5343.73,USD,NAMER,LOAN_NAMER_000943,2026-06-15,2026-06-15,transaction_20260702,Medium
TXN_00000152,ACC_NAMER_000038,CUST_NAMER_000038,BR_NAMER_0038,2026-06-23,Deposit,2635.07,USD,NAMER,LOAN_NAMER_000292,2026-06-23,2026-06-23,transaction_20260702,Medium
TXN_00000153,ACC_NAMER_000760,CUST_NAMER_000760,BR_NAMER_0160,2026-06-28,Transfer,599.38,USD,NAMER,LOAN_NAMER_000629,2026-06-28,2026-06-28,transaction_20260702,Small
TXN_00000154,ACC_NAMER_000196,CUST_NAMER_000196,BR_NAMER_0196,2026-06-02,Transfer,2677.72,USD,NAMER,LOAN_NAMER_001795,2026-06-02,2026-06-02,transaction_20260702,Medium
TXN_00000155,ACC_NAMER_001026,CUST_NAMER_001026,BR_NAMER_0026,2026-06-10,Card Payment,10236.45,USD,NAMER,LOAN_NAMER_000506,2026-06-10,2026-06-10,transaction_20260702,Medium
TXN_00000156,ACC_NAMER_001466,CUST_NAMER_001466,BR_NAMER_0066,2026-06-17,Withdrawal,327.57,USD,NAMER,LOAN_NAMER_000837,2026-06-17,2026-06-17,transaction_20260702,Small
TXN_00000157,ACC_NAMER_000553,CUST_NAMER_000553,BR_NAMER_0153,2026-06-10,Transfer,489432.67,USD,NAMER,LOAN_NAMER_000804,2026-06-10,2026-06-10,transaction_20260702,Extreme
TXN_00000158,ACC_NAMER_001254,CUST_NAMER_001254,BR_NAMER_0054,2026-06-26,Withdrawal,210.5,USD,NAMER,LOAN_NAMER_001792,2026-06-26,2026-06-26,transaction_20260702,Small
TXN_00000159,ACC_NAMER_000321,CUST_NAMER_000321,BR_NAMER_0121,2026-06-11,Transfer,819.74,USD,NAMER,LOAN_NAMER_000520,2026-06-11,2026-06-11,transaction_20260702,Small
TXN_00000160,ACC_NAMER_000198,CUST_NAMER_000198,BR_NAMER_0198,2026-06-19,Deposit,994.34,USD,NAMER,LOAN_NAMER_001453,2026-06-19,2026-06-19,transaction_20260702,Small
TXN_00000161,ACC_NAMER_000706,CUST_NAMER_000706,BR_NAMER_0106,2026-06-25,Deposit,4590.58,USD,NAMER,LOAN_NAMER_000590,2026-06-25,2026-06-25,transaction_20260702,Medium
TXN_00000162,ACC_NAMER_000611,CUST_NAMER_000611,BR_NAMER_0011,2026-06-08,Deposit,7039.79,USD,NAMER,LOAN_NAMER_000723,2026-06-08,2026-06-08,transaction_20260702,Medium
TXN_00000163,ACC_NAMER_001569,CUST_NAMER_001569,BR_NAMER_0169,2026-06-10,Withdrawal,5457.64,USD,NAMER,LOAN_NAMER_000502,2026-06-10,2026-06-10,transaction_20260702,Medium
TXN_00000164,ACC_NAMER_001101,CUST_NAMER_001101,BR_NAMER_0101,2026-06-14,Loan Payment,1038.27,USD,NAMER,LOAN_NAMER_001572,2026-06-14,2026-06-14,transaction_20260702,Small
TXN_00000165,ACC_NAMER_000129,CUST_NAMER_000129,BR_NAMER_0129,2026-06-13,Card Payment,8281.16,USD,NAMER,LOAN_NAMER_000013,2026-06-13,2026-06-13,transaction_20260702,Medium
TXN_00000166,ACC_NAMER_000368,CUST_NAMER_000368,BR_NAMER_0168,2026-06-05,Loan Payment,1050.89,USD,NAMER,LOAN_NAMER_000273,2026-06-05,2026-06-05,transaction_20260702,Small
TXN_00000167,ACC_NAMER_000404,CUST_NAMER_000404,BR_NAMER_0004,2026-06-08,Transfer,400.77,USD,NAMER,LOAN_NAMER_001047,2026-06-08,2026-06-08,transaction_20260702,Small
TXN_00000168,ACC_NAMER_000854,CUST_NAMER_000854,BR_NAMER_0054,2026-06-27,Deposit,102324.83,USD,NAMER,LOAN_NAMER_000451,2026-06-27,2026-06-27,transaction_20260702,Large
TXN_00000169,ACC_NAMER_001339,CUST_NAMER_001339,BR_NAMER_0139,2026-06-29,Loan Payment,225.32,USD,NAMER,LOAN_NAMER_000919,2026-06-29,2026-06-29,transaction_20260702,Small
TXN_00000170,ACC_NAMER_000362,CUST_NAMER_000362,BR_NAMER_0162,2026-06-12,Deposit,55523.73,USD,NAMER,LOAN_NAMER_001604,2026-06-12,2026-06-12,transaction_20260702,Large
TXN_00000171,ACC_NAMER_000277,CUST_NAMER_000277,BR_NAMER_0077,2026-06-25,Deposit,711255.37,USD,NAMER,LOAN_NAMER_001059,2026-06-25,2026-06-25,transaction_20260702,Extreme
TXN_00000172,ACC_NAMER_000975,CUST_NAMER_000975,BR_NAMER_0175,2026-06-24,Card Payment,19290.94,USD,NAMER,LOAN_NAMER_001570,2026-06-24,2026-06-24,transaction_20260702,Large
TXN_00000173,ACC_NAMER_001536,CUST_NAMER_001536,BR_NAMER_0136,2026-06-11,Card Payment,58393.68,USD,NAMER,LOAN_NAMER_000537,2026-06-11,2026-06-11,transaction_20260702,Large
TXN_00000174,ACC_NAMER_000808,CUST_NAMER_000808,BR_NAMER_0008,2026-06-28,Withdrawal,130.47,USD,NAMER,LOAN_NAMER_000844,2026-06-28,2026-06-28,transaction_20260702,Small
TXN_00000175,ACC_NAMER_000946,CUST_NAMER_000946,BR_NAMER_0146,2026-06-23,Transfer,64427.62,USD,NAMER,LOAN_NAMER_000216,2026-06-23,2026-06-23,transaction_20260702,Large
TXN_00000176,ACC_NAMER_000301,CUST_NAMER_000301,BR_NAMER_0101,2026-06-07,Withdrawal,482.27,USD,NAMER,LOAN_NAMER_000608,2026-06-07,2026-06-07,transaction_20260702,Small
TXN_00000177,ACC_NAMER_000099,CUST_NAMER_000099,BR_NAMER_0099,2026-06-11,Transfer,6814.44,USD,NAMER,LOAN_NAMER_000923,2026-06-11,2026-06-11,transaction_20260702,Medium
TXN_00000178,ACC_NAMER_000243,CUST_NAMER_000243,BR_NAMER_0043,2026-06-27,Transfer,60334.88,USD,NAMER,LOAN_NAMER_001336,2026-06-27,2026-06-27,transaction_20260702,Large
TXN_00000179,ACC_NAMER_000278,CUST_NAMER_000278,BR_NAMER_0078,2026-06-01,Transfer,948.96,USD,NAMER,LOAN_NAMER_000524,2026-06-01,2026-06-01,transaction_20260702,Small
TXN_00000180,ACC_NAMER_001222,CUST_NAMER_001222,BR_NAMER_0022,2026-06-14,Card Payment,104791.34,USD,NAMER,LOAN_NAMER_000695,2026-06-14,2026-06-14,transaction_20260702,Large
TXN_00000181,ACC_NAMER_001011,CUST_NAMER_001011,BR_NAMER_0011,2026-06-03,Card Payment,784118.84,USD,NAMER,LOAN_NAMER_001396,2026-06-03,2026-06-03,transaction_20260702,Extreme
TXN_00000182,ACC_NAMER_001164,CUST_NAMER_001164,BR_NAMER_0164,2026-06-20,Deposit,736.12,USD,NAMER,LOAN_NAMER_001551,2026-06-20,2026-06-20,transaction_20260702,Small
TXN_00000183,ACC_NAMER_000045,CUST_NAMER_000045,BR_NAMER_0045,2026-06-03,Withdrawal,295.68,USD,NAMER,LOAN_NAMER_000632,2026-06-03,2026-06-03,transaction_20260702,Small
TXN_00000184,ACC_NAMER_000593,CUST_NAMER_000593,BR_NAMER_0193,2026-06-12,Transfer,945.09,USD,NAMER,LOAN_NAMER_001183,2026-06-12,2026-06-12,transaction_20260702,Small
TXN_00000185,ACC_NAMER_000294,CUST_NAMER_000294,BR_NAMER_0094,2026-06-07,Withdrawal,58392.24,USD,NAMER,LOAN_NAMER_000304,2026-06-07,2026-06-07,transaction_20260702,Large
TXN_00000186,ACC_NAMER_000194,CUST_NAMER_000194,BR_NAMER_0194,2026-06-11,Withdrawal,220.16,USD,NAMER,LOAN_NAMER_000988,2026-06-11,2026-06-11,transaction_20260702,Small
TXN_00000187,ACC_NAMER_000760,CUST_NAMER_000760,BR_NAMER_0160,2026-06-08,Deposit,8896.8,USD,NAMER,LOAN_NAMER_001695,2026-06-08,2026-06-08,transaction_20260702,Medium
TXN_00000188,ACC_NAMER_001493,CUST_NAMER_001493,BR_NAMER_0093,2026-06-08,Card Payment,9767.03,USD,NAMER,LOAN_NAMER_001315,2026-06-08,2026-06-08,transaction_20260702,Medium
TXN_00000189,ACC_NAMER_001470,CUST_NAMER_001470,BR_NAMER_0070,2026-06-18,Withdrawal,893.65,USD,NAMER,LOAN_NAMER_000327,2026-06-18,2026-06-18,transaction_20260702,Small
TXN_00000190,ACC_NAMER_000832,CUST_NAMER_000832,BR_NAMER_0032,2026-06-29,Deposit,636.39,USD,NAMER,LOAN_NAMER_000558,2026-06-29,2026-06-29,transaction_20260702,Small
TXN_00000191,ACC_NAMER_001543,CUST_NAMER_001543,BR_NAMER_0143,2026-06-29,Deposit,9707.66,USD,NAMER,LOAN_NAMER_001662,2026-06-29,2026-06-29,transaction_20260702,Medium
TXN_00000192,ACC_NAMER_001585,CUST_NAMER_001585,BR_NAMER_0185,2026-06-27,Withdrawal,273.71,USD,NAMER,LOAN_NAMER_001118,2026-06-27,2026-06-27,transaction_20260702,Small
TXN_00000193,ACC_NAMER_001457,CUST_NAMER_001457,BR_NAMER_0057,2026-06-30,Loan Payment,1031660.87,USD,NAMER,LOAN_NAMER_001666,2026-06-30,2026-06-30,transaction_20260702,Extreme
TXN_00000194,ACC_NAMER_000407,CUST_NAMER_000407,BR_NAMER_0007,2026-06-05,Deposit,3113.85,USD,NAMER,LOAN_NAMER_000734,2026-06-05,2026-06-05,transaction_20260702,Medium
TXN_00000195,ACC_NAMER_001365,CUST_NAMER_001365,BR_NAMER_0165,2026-06-08,Deposit,8929.17,USD,NAMER,LOAN_NAMER_000905,2026-06-08,2026-06-08,transaction_20260702,Medium
TXN_00000196,ACC_NAMER_000810,CUST_NAMER_000810,BR_NAMER_0010,2026-06-15,Withdrawal,921.76,USD,NAMER,LOAN_NAMER_001566,2026-06-15,2026-06-15,transaction_20260702,Small
TXN_00000197,ACC_NAMER_000357,CUST_NAMER_000357,BR_NAMER_0157,2026-06-09,Withdrawal,77195.16,USD,NAMER,LOAN_NAMER_000137,2026-06-09,2026-06-09,transaction_20260702,Large
TXN_00000198,ACC_NAMER_000097,CUST_NAMER_000097,BR_NAMER_0097,2026-06-21,Deposit,31273.75,USD,NAMER,LOAN_NAMER_000713,2026-06-21,2026-06-21,transaction_20260702,Large
TXN_00000199,ACC_NAMER_001267,CUST_NAMER_001267,BR_NAMER_0067,2026-06-10,Deposit,90472.67,USD,NAMER,LOAN_NAMER_000577,2026-06-10,2026-06-10,transaction_20260702,Large
TXN_00000200,ACC_NAMER_001411,CUST_NAMER_001411,BR_NAMER_0011,2026-06-15,Loan Payment,40436.63,USD,NAMER,LOAN_NAMER_001170,2026-06-15,2026-06-15,transaction_20260702,Large
TXN_00000201,ACC_NAMER_001169,CUST_NAMER_001169,BR_NAMER_0169,2026-06-14,Transfer,5753.24,USD,NAMER,LOAN_NAMER_001162,2026-06-14,2026-06-14,transaction_20260702,Medium
TXN_00000202,ACC_NAMER_000527,CUST_NAMER_000527,BR_NAMER_0127,2026-06-23,Loan Payment,792.96,USD,NAMER,LOAN_NAMER_000233,2026-06-23,2026-06-23,transaction_20260702,Small
TXN_00000203,ACC_NAMER_001532,CUST_NAMER_001532,BR_NAMER_0132,2026-06-22,Withdrawal,7944.78,USD,NAMER,LOAN_NAMER_001662,2026-06-22,2026-06-22,transaction_20260702,Medium
TXN_00000204,ACC_NAMER_001229,CUST_NAMER_001229,BR_NAMER_0029,2026-06-27,Transfer,966.63,USD,NAMER,LOAN_NAMER_001240,2026-06-27,2026-06-27,transaction_20260702,Small
TXN_00000205,ACC_NAMER_001409,CUST_NAMER_001409,BR_NAMER_0009,2026-06-01,Deposit,391.86,USD,NAMER,LOAN_NAMER_000528,2026-06-01,2026-06-01,transaction_20260702,Small
TXN_00000206,ACC_NAMER_000242,CUST_NAMER_000242,BR_NAMER_0042,2026-06-26,Card Payment,9786.2,USD,NAMER,LOAN_NAMER_001227,2026-06-26,2026-06-26,transaction_20260702,Medium
TXN_00000207,ACC_NAMER_000834,CUST_NAMER_000834,BR_NAMER_0034,2026-06-21,Withdrawal,2613.35,USD,NAMER,LOAN_NAMER_000539,2026-06-21,2026-06-21,transaction_20260702,Medium
TXN_00000208,ACC_NAMER_001037,CUST_NAMER_001037,BR_NAMER_0037,2026-06-23,Card Payment,9870.19,USD,NAMER,LOAN_NAMER_000951,2026-06-23,2026-06-23,transaction_20260702,Medium
TXN_00000209,ACC_NAMER_001485,CUST_NAMER_001485,BR_NAMER_0085,2026-06-19,Card Payment,36683.61,USD,NAMER,LOAN_NAMER_001763,2026-06-19,2026-06-19,transaction_20260702,Large
TXN_00000210,ACC_NAMER_000661,CUST_NAMER_000661,BR_NAMER_0061,2026-06-13,Loan Payment,6334.64,USD,NAMER,LOAN_NAMER_000893,2026-06-13,2026-06-13,transaction_20260702,Medium
TXN_00000211,ACC_NAMER_000245,CUST_NAMER_000245,BR_NAMER_0045,2026-06-02,Deposit,632.5,USD,NAMER,LOAN_NAMER_000445,2026-06-02,2026-06-02,transaction_20260702,Small
TXN_00000212,ACC_NAMER_001454,CUST_NAMER_001454,BR_NAMER_0054,2026-06-26,Transfer,35605.76,USD,NAMER,LOAN_NAMER_000148,2026-06-26,2026-06-26,transaction_20260702,Large
TXN_00000213,ACC_NAMER_001476,CUST_NAMER_001476,BR_NAMER_0076,2026-06-21,Transfer,707508.69,USD,NAMER,LOAN_NAMER_000450,2026-06-21,2026-06-21,transaction_20260702,Extreme
TXN_00000214,ACC_NAMER_000458,CUST_NAMER_000458,BR_NAMER_0058,2026-06-16,Withdrawal,4836.36,USD,NAMER,LOAN_NAMER_000362,2026-06-16,2026-06-16,transaction_20260702,Medium
TXN_00000215,ACC_NAMER_000058,CUST_NAMER_000058,BR_NAMER_0058,2026-06-10,Deposit,12600.69,USD,NAMER,LOAN_NAMER_000549,2026-06-10,2026-06-10,transaction_20260702,Large
TXN_00000216,ACC_NAMER_000964,CUST_NAMER_000964,BR_NAMER_0164,2026-06-09,Deposit,4318.65,USD,NAMER,LOAN_NAMER_000825,2026-06-09,2026-06-09,transaction_20260702,Medium
TXN_00000217,ACC_NAMER_000090,CUST_NAMER_000090,BR_NAMER_0090,2026-06-02,Withdrawal,8187.77,USD,NAMER,LOAN_NAMER_001796,2026-06-02,2026-06-02,transaction_20260702,Medium
TXN_00000218,ACC_NAMER_000393,CUST_NAMER_000393,BR_NAMER_0193,2026-06-27,Withdrawal,1785.29,USD,NAMER,LOAN_NAMER_000859,2026-06-27,2026-06-27,transaction_20260702,Medium
TXN_00000219,ACC_NAMER_001214,CUST_NAMER_001214,BR_NAMER_0014,2026-06-05,Deposit,7861.17,USD,NAMER,LOAN_NAMER_000901,2026-06-05,2026-06-05,transaction_20260702,Medium
TXN_00000220,ACC_NAMER_001112,CUST_NAMER_001112,BR_NAMER_0112,2026-06-26,Loan Payment,410.4,USD,NAMER,LOAN_NAMER_000507,2026-06-26,2026-06-26,transaction_20260702,Small
TXN_00000221,ACC_NAMER_001103,CUST_NAMER_001103,BR_NAMER_0103,2026-06-12,Card Payment,5366.97,USD,NAMER,LOAN_NAMER_000070,2026-06-12,2026-06-12,transaction_20260702,Medium
TXN_00000222,ACC_NAMER_001344,CUST_NAMER_001344,BR_NAMER_0144,2026-06-06,Deposit,85534.53,USD,NAMER,LOAN_NAMER_000818,2026-06-06,2026-06-06,transaction_20260702,Large
TXN_00000223,ACC_NAMER_000592,CUST_NAMER_000592,BR_NAMER_0192,2026-06-18,Transfer,380844.75,USD,NAMER,LOAN_NAMER_001080,2026-06-18,2026-06-18,transaction_20260702,Extreme
TXN_00000224,ACC_NAMER_000611,CUST_NAMER_000611,BR_NAMER_0011,2026-06-09,Withdrawal,10047.6,USD,NAMER,LOAN_NAMER_000184,2026-06-09,2026-06-09,transaction_20260702,Medium
TXN_00000225,ACC_NAMER_001372,CUST_NAMER_001372,BR_NAMER_0172,2026-06-11,Deposit,56720.84,USD,NAMER,LOAN_NAMER_000827,2026-06-11,2026-06-11,transaction_20260702,Large
TXN_00000226,ACC_NAMER_000248,CUST_NAMER_000248,BR_NAMER_0048,2026-06-25,Withdrawal,35590.03,USD,NAMER,LOAN_NAMER_000286,2026-06-25,2026-06-25,transaction_20260702,Large
TXN_00000227,ACC_NAMER_000938,CUST_NAMER_000938,BR_NAMER_0138,2026-06-28,Loan Payment,392392.06,USD,NAMER,LOAN_NAMER_000064,2026-06-28,2026-06-28,transaction_20260702,Extreme
TXN_00000228,ACC_NAMER_001457,CUST_NAMER_001457,BR_NAMER_0057,2026-06-25,Deposit,181.69,USD,NAMER,LOAN_NAMER_000101,2026-06-25,2026-06-25,transaction_20260702,Small
TXN_00000229,ACC_NAMER_000615,CUST_NAMER_000615,BR_NAMER_0015,2026-06-07,Deposit,271.57,USD,NAMER,LOAN_NAMER_000531,2026-06-07,2026-06-07,transaction_20260702,Small
TXN_00000230,ACC_NAMER_000136,CUST_NAMER_000136,BR_NAMER_0136,2026-06-05,Transfer,83191.46,USD,NAMER,LOAN_NAMER_000111,2026-06-05,2026-06-05,transaction_20260702,Large
TXN_00000231,ACC_NAMER_000480,CUST_NAMER_000480,BR_NAMER_0080,2026-06-08,Deposit,477.89,USD,NAMER,LOAN_NAMER_001329,2026-06-08,2026-06-08,transaction_20260702,Small
TXN_00000232,ACC_NAMER_001040,CUST_NAMER_001040,BR_NAMER_0040,2026-06-01,Deposit,398.15,USD,NAMER,LOAN_NAMER_000544,2026-06-01,2026-06-01,transaction_20260702,Small
TXN_00000233,ACC_NAMER_000435,CUST_NAMER_000435,BR_NAMER_0035,2026-06-13,Transfer,867.06,USD,NAMER,LOAN_NAMER_000006,2026-06-13,2026-06-13,transaction_20260702,Small
TXN_00000234,ACC_NAMER_001558,CUST_NAMER_001558,BR_NAMER_0158,2026-06-04,Deposit,628.21,USD,NAMER,LOAN_NAMER_001434,2026-06-04,2026-06-04,transaction_20260702,Small
TXN_00000235,ACC_NAMER_001550,CUST_NAMER_001550,BR_NAMER_0150,2026-06-29,Deposit,3606.45,USD,NAMER,LOAN_NAMER_000794,2026-06-29,2026-06-29,transaction_20260702,Medium
TXN_00000236,ACC_NAMER_000272,CUST_NAMER_000272,BR_NAMER_0072,2026-06-01,Deposit,2958.88,USD,NAMER,LOAN_NAMER_000363,2026-06-01,2026-06-01,transaction_20260702,Medium
TXN_00000237,ACC_NAMER_001086,CUST_NAMER_001086,BR_NAMER_0086,2026-06-09,Withdrawal,26369.07,USD,NAMER,LOAN_NAMER_001379,2026-06-09,2026-06-09,transaction_20260702,Large
TXN_00000238,ACC_NAMER_000303,CUST_NAMER_000303,BR_NAMER_0103,2026-06-15,Deposit,2014.63,USD,NAMER,LOAN_NAMER_001352,2026-06-15,2026-06-15,transaction_20260702,Medium
TXN_00000239,ACC_NAMER_000981,CUST_NAMER_000981,BR_NAMER_0181,2026-06-23,Deposit,9207.88,USD,NAMER,LOAN_NAMER_000491,2026-06-23,2026-06-23,transaction_20260702,Medium
TXN_00000240,ACC_NAMER_000996,CUST_NAMER_000996,BR_NAMER_0196,2026-06-29,Withdrawal,1033.3,USD,NAMER,LOAN_NAMER_001266,2026-06-29,2026-06-29,transaction_20260702,Small
TXN_00000241,ACC_NAMER_000513,CUST_NAMER_000513,BR_NAMER_0113,2026-06-15,Withdrawal,926.41,USD,NAMER,LOAN_NAMER_000365,2026-06-15,2026-06-15,transaction_20260702,Small
TXN_00000242,ACC_NAMER_000582,CUST_NAMER_000582,BR_NAMER_0182,2026-06-27,Deposit,8733.74,USD,NAMER,LOAN_NAMER_001106,2026-06-27,2026-06-27,transaction_20260702,Medium
TXN_00000243,ACC_NAMER_001283,CUST_NAMER_001283,BR_NAMER_0083,2026-06-28,Withdrawal,69731.76,USD,NAMER,LOAN_NAMER_000850,2026-06-28,2026-06-28,transaction_20260702,Large
TXN_00000244,ACC_NAMER_000174,CUST_NAMER_000174,BR_NAMER_0174,2026-06-25,Transfer,4107.07,USD,NAMER,LOAN_NAMER_000623,2026-06-25,2026-06-25,transaction_20260702,Medium
TXN_00000245,ACC_NAMER_001028,CUST_NAMER_001028,BR_NAMER_0028,2026-06-20,Withdrawal,770.94,USD,NAMER,LOAN_NAMER_001135,2026-06-20,2026-06-20,transaction_20260702,Small
TXN_00000246,ACC_NAMER_000625,CUST_NAMER_000625,BR_NAMER_0025,2026-06-27,Withdrawal,518007.84,USD,NAMER,LOAN_NAMER_001395,2026-06-27,2026-06-27,transaction_20260702,Extreme
TXN_00000247,ACC_NAMER_001258,CUST_NAMER_001258,BR_NAMER_0058,2026-06-29,Loan Payment,104949.55,USD,NAMER,LOAN_NAMER_000968,2026-06-29,2026-06-29,transaction_20260702,Large
TXN_00000248,ACC_NAMER_000853,CUST_NAMER_000853,BR_NAMER_0053,2026-06-06,Withdrawal,809226.24,USD,NAMER,LOAN_NAMER_001037,2026-06-06,2026-06-06,transaction_20260702,Extreme
TXN_00000249,ACC_NAMER_001141,CUST_NAMER_001141,BR_NAMER_0141,2026-06-12,Deposit,39804.17,USD,NAMER,LOAN_NAMER_000721,2026-06-12,2026-06-12,transaction_20260702,Large
TXN_00000250,ACC_NAMER_000780,CUST_NAMER_000780,BR_NAMER_0180,2026-06-03,Card Payment,769.58,USD,NAMER,LOAN_NAMER_001152,2026-06-03,2026-06-03,transaction_20260702,Small
TXN_00000251,ACC_NAMER_000918,CUST_NAMER_000918,BR_NAMER_0118,2026-06-06,Card Payment,10769.18,USD,NAMER,LOAN_NAMER_000121,2026-06-06,2026-06-06,transaction_20260702,Medium
TXN_00000252,ACC_NAMER_001084,CUST_NAMER_001084,BR_NAMER_0084,2026-06-24,Transfer,2307.44,USD,NAMER,LOAN_NAMER_000166,2026-06-24,2026-06-24,transaction_20260702,Medium
TXN_00000253,ACC_NAMER_000511,CUST_NAMER_000511,BR_NAMER_0111,2026-06-25,Withdrawal,7115.93,USD,NAMER,LOAN_NAMER_000177,2026-06-25,2026-06-25,transaction_20260702,Medium
TXN_00000254,ACC_NAMER_000949,CUST_NAMER_000949,BR_NAMER_0149,2026-06-16,Deposit,9378.45,USD,NAMER,LOAN_NAMER_000622,2026-06-16,2026-06-16,transaction_20260702,Medium
TXN_00000255,ACC_NAMER_001178,CUST_NAMER_001178,BR_NAMER_0178,2026-06-01,Deposit,2328.33,USD,NAMER,LOAN_NAMER_000320,2026-06-01,2026-06-01,transaction_20260702,Medium
TXN_00000256,ACC_NAMER_001247,CUST_NAMER_001247,BR_NAMER_0047,2026-06-23,Card Payment,798.83,USD,NAMER,LOAN_NAMER_000360,2026-06-23,2026-06-23,transaction_20260702,Small
TXN_00000257,ACC_NAMER_000171,CUST_NAMER_000171,BR_NAMER_0171,2026-06-26,Deposit,9920.3,USD,NAMER,LOAN_NAMER_000276,2026-06-26,2026-06-26,transaction_20260702,Medium
TXN_00000258,ACC_NAMER_001098,CUST_NAMER_001098,BR_NAMER_0098,2026-06-05,Transfer,944.04,USD,NAMER,LOAN_NAMER_000535,2026-06-05,2026-06-05,transaction_20260702,Small
TXN_00000259,ACC_NAMER_000252,CUST_NAMER_000252,BR_NAMER_0052,2026-06-15,Deposit,10227.16,USD,NAMER,LOAN_NAMER_001353,2026-06-15,2026-06-15,transaction_20260702,Medium
