cash_position_id,account_id,customer_id,branch_id,business_date,opening_balance,closing_balance,available_liquidity,currency_code,region_code,start_date,end_date,baseline
CASHPOS_0000140,ACC_NAMER_000228,CUST_NAMER_000228,BR_NAMER_0028,2026-06-27,1339329.13,1195257.62,917910.27,USD,NAMER,2026-06-27,2026-06-28,cash_20260630
CASHPOS_0000141,ACC_NAMER_000777,CUST_NAMER_000777,BR_NAMER_0177,2026-06-28,5158319.92,4683708.73,4058133.39,USD,NAMER,2026-06-28,2026-06-29,cash_20260630
CASHPOS_0000142,ACC_NAMER_000128,CUST_NAMER_000128,BR_NAMER_0128,2026-06-01,4384403.12,4533994.14,3203196.54,USD,NAMER,2026-06-01,2026-06-02,cash_20260630
CASHPOS_0000143,ACC_NAMER_001393,CUST_NAMER_001393,BR_NAMER_0193,2026-06-02,2042784.62,2138910.94,1725994.71,USD,NAMER,2026-06-02,2026-06-03,cash_20260630
CASHPOS_0000144,ACC_NAMER_000529,CUST_NAMER_000529,BR_NAMER_0129,2026-06-03,835627.11,775541.39,606038.24,USD,NAMER,2026-06-03,2026-06-04,cash_20260630
CASHPOS_0000145,ACC_NAMER_000517,CUST_NAMER_000517,BR_NAMER_0117,2026-06-13,4988845.46,5177779.24,4790779.5,USD,NAMER,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0000146,ACC_NAMER_001591,CUST_NAMER_001591,BR_NAMER_0191,2026-06-17,4974599.86,4878856.79,3699380.8,USD,NAMER,2026-06-17,2026-06-18,cash_20260630
CASHPOS_0000147,ACC_NAMER_001446,CUST_NAMER_001446,BR_NAMER_0046,2026-06-02,3384235.83,3503252.02,2710451.24,USD,NAMER,2026-06-02,2026-06-03,cash_20260630
CASHPOS_0000148,ACC_NAMER_000582,CUST_NAMER_000582,BR_NAMER_0182,2026-06-20,1932627.71,1811711.81,1296026.66,USD,NAMER,2026-06-20,2026-06-21,cash_20260630
CASHPOS_0000149,ACC_NAMER_000343,CUST_NAMER_000343,BR_NAMER_0143,2026-06-21,2339760.69,2567543.79,2475626.68,USD,NAMER,2026-06-21,2026-06-22,cash_20260630
CASHPOS_0000150,ACC_NAMER_000113,CUST_NAMER_000113,BR_NAMER_0113,2026-06-09,620139.15,690949.89,664717.44,USD,NAMER,2026-06-09,2026-06-10,cash_20260630
CASHPOS_0000151,ACC_NAMER_000677,CUST_NAMER_000677,BR_NAMER_0077,2026-06-03,460514.88,418382.07,340322.63,USD,NAMER,2026-06-03,2026-06-04,cash_20260630
CASHPOS_0000152,ACC_NAMER_001600,CUST_NAMER_001600,BR_NAMER_0200,2026-06-10,685886.72,670758.41,654004.29,USD,NAMER,2026-06-10,2026-06-11,cash_20260630
CASHPOS_0000153,ACC_NAMER_001175,CUST_NAMER_001175,BR_NAMER_0175,2026-06-21,3263861.88,2967688.96,2142601.37,USD,NAMER,2026-06-21,2026-06-22,cash_20260630
CASHPOS_0000154,ACC_NAMER_000703,CUST_NAMER_000703,BR_NAMER_0103,2026-06-20,907626.52,934366.69,665706.06,USD,NAMER,2026-06-20,2026-06-21,cash_20260630
CASHPOS_0000155,ACC_NAMER_001174,CUST_NAMER_001174,BR_NAMER_0174,2026-06-03,857035.02,795377.2,642544.05,USD,NAMER,2026-06-03,2026-06-04,cash_20260630
CASHPOS_0000156,ACC_NAMER_001336,CUST_NAMER_001336,BR_NAMER_0136,2026-06-28,4260020.17,4004539.83,3752934.14,USD,NAMER,2026-06-28,2026-06-29,cash_20260630
CASHPOS_0000157,ACC_NAMER_000132,CUST_NAMER_000132,BR_NAMER_0132,2026-06-24,209474.53,191889.45,148012.93,USD,NAMER,2026-06-24,2026-06-25,cash_20260630
CASHPOS_0000158,ACC_NAMER_001066,CUST_NAMER_001066,BR_NAMER_0066,2026-06-11,3817842.68,4095628.95,3169088.64,USD,NAMER,2026-06-11,2026-06-12,cash_20260630
CASHPOS_0000159,ACC_NAMER_000886,CUST_NAMER_000886,BR_NAMER_0086,2026-06-02,871168.94,908942.4,863366.21,USD,NAMER,2026-06-02,2026-06-03,cash_20260630
CASHPOS_0000160,ACC_NAMER_001025,CUST_NAMER_001025,BR_NAMER_0025,2026-06-15,5168107.4,4826066.41,4208279.13,USD,NAMER,2026-06-15,2026-06-16,cash_20260630
CASHPOS_0000161,ACC_NAMER_000551,CUST_NAMER_000551,BR_NAMER_0151,2026-06-14,1523167.29,1437506.11,1249374.44,USD,NAMER,2026-06-14,2026-06-15,cash_20260630
CASHPOS_0000162,ACC_NAMER_000740,CUST_NAMER_000740,BR_NAMER_0140,2026-06-25,4004866.79,4069021.77,3919715.35,USD,NAMER,2026-06-25,2026-06-26,cash_20260630
CASHPOS_0000163,ACC_NAMER_001547,CUST_NAMER_001547,BR_NAMER_0147,2026-06-06,972444.12,963026.7,764374.58,USD,NAMER,2026-06-06,2026-06-07,cash_20260630
CASHPOS_0000164,ACC_NAMER_000263,CUST_NAMER_000263,BR_NAMER_0063,2026-06-28,212487.6,203727.99,192263.42,USD,NAMER,2026-06-28,2026-06-29,cash_20260630
CASHPOS_0000165,ACC_NAMER_000945,CUST_NAMER_000945,BR_NAMER_0145,2026-06-21,5026999.7,5112574.59,4327169.55,USD,NAMER,2026-06-21,2026-06-22,cash_20260630
CASHPOS_0000166,ACC_NAMER_001263,CUST_NAMER_001263,BR_NAMER_0063,2026-06-17,765691.2,756002.3,576059.32,USD,NAMER,2026-06-17,2026-06-18,cash_20260630
CASHPOS_0000167,ACC_NAMER_000306,CUST_NAMER_000306,BR_NAMER_0106,2026-06-07,4835147.4,5141375.43,4872213.63,USD,NAMER,2026-06-07,2026-06-08,cash_20260630
CASHPOS_0000168,ACC_NAMER_001074,CUST_NAMER_001074,BR_NAMER_0074,2026-06-28,3810358.46,4167587.92,3082093.6,USD,NAMER,2026-06-28,2026-06-29,cash_20260630
CASHPOS_0000169,ACC_NAMER_001457,CUST_NAMER_001457,BR_NAMER_0057,2026-06-19,515764.44,548584.8,506617.64,USD,NAMER,2026-06-19,2026-06-20,cash_20260630
CASHPOS_0000170,ACC_NAMER_000800,CUST_NAMER_000800,BR_NAMER_0200,2026-06-15,196753.1,212871.19,152157.44,USD,NAMER,2026-06-15,2026-06-16,cash_20260630
CASHPOS_0000171,ACC_NAMER_001111,CUST_NAMER_001111,BR_NAMER_0111,2026-06-21,2568911.37,2283821.39,1692133.85,USD,NAMER,2026-06-21,2026-06-22,cash_20260630
CASHPOS_0000172,ACC_NAMER_000322,CUST_NAMER_000322,BR_NAMER_0122,2026-06-14,3920984.6,3595860.3,2862481.49,USD,NAMER,2026-06-14,2026-06-15,cash_20260630
CASHPOS_0000173,ACC_NAMER_000806,CUST_NAMER_000806,BR_NAMER_0006,2026-06-21,4576592.41,4839832.37,4419130.8,USD,NAMER,2026-06-21,2026-06-22,cash_20260630
CASHPOS_0000174,ACC_NAMER_000202,CUST_NAMER_000202,BR_NAMER_0002,2026-06-05,989170.71,1084319.31,763580.52,USD,NAMER,2026-06-05,2026-06-06,cash_20260630
CASHPOS_0000175,ACC_NAMER_001440,CUST_NAMER_001440,BR_NAMER_0040,2026-06-02,4573277.55,4611400.57,4088036.74,USD,NAMER,2026-06-02,2026-06-03,cash_20260630
CASHPOS_0000176,ACC_NAMER_001178,CUST_NAMER_001178,BR_NAMER_0178,2026-06-24,1134378.86,1177188.06,871444.16,USD,NAMER,2026-06-24,2026-06-25,cash_20260630
CASHPOS_0000177,ACC_NAMER_001307,CUST_NAMER_001307,BR_NAMER_0107,2026-06-12,1959046.34,1775876.28,1367307.07,USD,NAMER,2026-06-12,2026-06-13,cash_20260630
CASHPOS_0000178,ACC_NAMER_000092,CUST_NAMER_000092,BR_NAMER_0092,2026-06-08,1937246.12,1780773.17,1366502.15,USD,NAMER,2026-06-08,2026-06-09,cash_20260630
CASHPOS_0000179,ACC_NAMER_000039,CUST_NAMER_000039,BR_NAMER_0039,2026-06-21,1828885.84,1902098.58,1787683.25,USD,NAMER,2026-06-21,2026-06-22,cash_20260630
CASHPOS_0000180,ACC_NAMER_000288,CUST_NAMER_000288,BR_NAMER_0088,2026-06-09,567786.56,597119.83,467629.07,USD,NAMER,2026-06-09,2026-06-10,cash_20260630
CASHPOS_0000181,ACC_NAMER_000755,CUST_NAMER_000755,BR_NAMER_0155,2026-06-09,751015.88,684461.88,569829.44,USD,NAMER,2026-06-09,2026-06-10,cash_20260630
CASHPOS_0000182,ACC_NAMER_001062,CUST_NAMER_001062,BR_NAMER_0062,2026-06-01,4402070.9,4072599.6,3956715.81,USD,NAMER,2026-06-01,2026-06-02,cash_20260630
CASHPOS_0000183,ACC_NAMER_001186,CUST_NAMER_001186,BR_NAMER_0186,2026-06-29,5302940.95,5457053.93,4228025.35,USD,NAMER,2026-06-29,2026-06-30,cash_20260630
CASHPOS_0000184,ACC_NAMER_001410,CUST_NAMER_001410,BR_NAMER_0010,2026-06-16,2220067.65,2355272.92,1732163.22,USD,NAMER,2026-06-16,2026-06-17,cash_20260630
CASHPOS_0000185,ACC_NAMER_000176,CUST_NAMER_000176,BR_NAMER_0176,2026-06-15,1088988.86,971014.56,891230.53,USD,NAMER,2026-06-15,2026-06-16,cash_20260630
CASHPOS_0000186,ACC_NAMER_000015,CUST_NAMER_000015,BR_NAMER_0015,2026-06-15,397294.37,430747.67,359002.63,USD,NAMER,2026-06-15,2026-06-16,cash_20260630
CASHPOS_0000187,ACC_NAMER_000002,CUST_NAMER_000002,BR_NAMER_0002,2026-06-20,775053.68,702548.97,530196.73,USD,NAMER,2026-06-20,2026-06-21,cash_20260630
CASHPOS_0000188,ACC_NAMER_001376,CUST_NAMER_001376,BR_NAMER_0176,2026-06-10,5159190.9,5773050.71,4231168.3,USD,NAMER,2026-06-10,2026-06-11,cash_20260630
CASHPOS_0000189,ACC_NAMER_001359,CUST_NAMER_001359,BR_NAMER_0159,2026-06-13,3614950.24,3486533.67,3332300.35,USD,NAMER,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0000190,ACC_NAMER_001471,CUST_NAMER_001471,BR_NAMER_0071,2026-06-06,573285.8,575517.76,460978.0,USD,NAMER,2026-06-06,2026-06-07,cash_20260630
CASHPOS_0000191,ACC_NAMER_001009,CUST_NAMER_001009,BR_NAMER_0009,2026-06-02,5420144.52,5830899.83,5289156.84,USD,NAMER,2026-06-02,2026-06-03,cash_20260630
CASHPOS_0000192,ACC_NAMER_000869,CUST_NAMER_000869,BR_NAMER_0069,2026-06-23,492046.86,483258.97,354857.99,USD,NAMER,2026-06-23,2026-06-24,cash_20260630
CASHPOS_0000193,ACC_NAMER_001306,CUST_NAMER_001306,BR_NAMER_0106,2026-06-15,3514122.37,3726089.35,2666746.53,USD,NAMER,2026-06-15,2026-06-16,cash_20260630
CASHPOS_0000194,ACC_NAMER_000561,CUST_NAMER_000561,BR_NAMER_0161,2026-06-29,1420025.08,1260727.48,936557.88,USD,NAMER,2026-06-29,2026-06-30,cash_20260630
CASHPOS_0000195,ACC_NAMER_000800,CUST_NAMER_000800,BR_NAMER_0200,2026-06-05,2831894.85,2963837.64,2530765.01,USD,NAMER,2026-06-05,2026-06-06,cash_20260630
CASHPOS_0000196,ACC_NAMER_001030,CUST_NAMER_001030,BR_NAMER_0030,2026-06-24,1255056.35,1211493.74,1166437.6,USD,NAMER,2026-06-24,2026-06-25,cash_20260630
CASHPOS_0000197,ACC_NAMER_001335,CUST_NAMER_001335,BR_NAMER_0135,2026-06-13,4626213.38,4640501.7,4142283.14,USD,NAMER,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0000198,ACC_NAMER_001561,CUST_NAMER_001561,BR_NAMER_0161,2026-06-25,2580274.13,2577032.41,2137414.59,USD,NAMER,2026-06-25,2026-06-26,cash_20260630
CASHPOS_0000199,ACC_NAMER_001378,CUST_NAMER_001378,BR_NAMER_0178,2026-06-28,5377084.35,5137606.66,3682085.76,USD,NAMER,2026-06-28,2026-06-29,cash_20260630
CASHPOS_0000200,ACC_NAMER_001561,CUST_NAMER_001561,BR_NAMER_0161,2026-06-14,1668238.73,1807276.84,1581767.95,USD,NAMER,2026-06-14,2026-06-15,cash_20260630
CASHPOS_0000201,ACC_NAMER_001506,CUST_NAMER_001506,BR_NAMER_0106,2026-06-22,3863703.95,4159808.33,3896361.67,USD,NAMER,2026-06-22,2026-06-23,cash_20260630
CASHPOS_0000202,ACC_NAMER_000573,CUST_NAMER_000573,BR_NAMER_0173,2026-06-05,90653.91,88612.14,80823.34,USD,NAMER,2026-06-05,2026-06-06,cash_20260630
CASHPOS_0000203,ACC_NAMER_001431,CUST_NAMER_001431,BR_NAMER_0031,2026-06-20,4865691.17,4970320.67,4331181.48,USD,NAMER,2026-06-20,2026-06-21,cash_20260630
CASHPOS_0000204,ACC_NAMER_001141,CUST_NAMER_001141,BR_NAMER_0141,2026-06-05,3430179.59,3701296.92,3454678.55,USD,NAMER,2026-06-05,2026-06-06,cash_20260630
CASHPOS_0000205,ACC_NAMER_001109,CUST_NAMER_001109,BR_NAMER_0109,2026-06-12,2152650.83,1960312.36,1708060.33,USD,NAMER,2026-06-12,2026-06-13,cash_20260630
CASHPOS_0000206,ACC_NAMER_000486,CUST_NAMER_000486,BR_NAMER_0086,2026-06-01,4770403.92,4388554.86,3092620.7,USD,NAMER,2026-06-01,2026-06-02,cash_20260630
CASHPOS_0000207,ACC_NAMER_000509,CUST_NAMER_000509,BR_NAMER_0109,2026-06-18,2302349.2,2161673.05,1541144.68,USD,NAMER,2026-06-18,2026-06-19,cash_20260630
CASHPOS_0000208,ACC_NAMER_000685,CUST_NAMER_000685,BR_NAMER_0085,2026-06-26,799215.24,720823.17,506384.62,USD,NAMER,2026-06-26,2026-06-27,cash_20260630
CASHPOS_0000209,ACC_NAMER_000843,CUST_NAMER_000843,BR_NAMER_0043,2026-06-03,2012445.35,2058803.36,1726935.9,USD,NAMER,2026-06-03,2026-06-04,cash_20260630
CASHPOS_0000210,ACC_NAMER_000535,CUST_NAMER_000535,BR_NAMER_0135,2026-06-24,2331666.32,2607274.94,1931174.23,USD,NAMER,2026-06-24,2026-06-25,cash_20260630
CASHPOS_0000211,ACC_NAMER_000259,CUST_NAMER_000259,BR_NAMER_0059,2026-06-28,1405544.89,1564443.05,1276705.48,USD,NAMER,2026-06-28,2026-06-29,cash_20260630
CASHPOS_0000212,ACC_NAMER_000912,CUST_NAMER_000912,BR_NAMER_0112,2026-06-16,1097272.32,1015194.06,884658.94,USD,NAMER,2026-06-16,2026-06-17,cash_20260630
CASHPOS_0000213,ACC_NAMER_000679,CUST_NAMER_000679,BR_NAMER_0079,2026-06-24,5309267.64,5002143.68,4354607.24,USD,NAMER,2026-06-24,2026-06-25,cash_20260630
CASHPOS_0000214,ACC_NAMER_000640,CUST_NAMER_000640,BR_NAMER_0040,2026-06-21,568756.72,586450.36,455965.33,USD,NAMER,2026-06-21,2026-06-22,cash_20260630
CASHPOS_0000215,ACC_NAMER_000919,CUST_NAMER_000919,BR_NAMER_0119,2026-06-27,78733.49,81227.8,69522.12,USD,NAMER,2026-06-27,2026-06-28,cash_20260630
CASHPOS_0000216,ACC_NAMER_000015,CUST_NAMER_000015,BR_NAMER_0015,2026-06-16,3452933.92,3146195.16,2265662.73,USD,NAMER,2026-06-16,2026-06-17,cash_20260630
CASHPOS_0000217,ACC_NAMER_000059,CUST_NAMER_000059,BR_NAMER_0059,2026-06-30,3953100.39,4146940.86,3013175.7,USD,NAMER,2026-06-30,2026-07-01,cash_20260630
CASHPOS_0000218,ACC_NAMER_001462,CUST_NAMER_001462,BR_NAMER_0062,2026-06-13,5179707.96,4603755.58,4095317.11,USD,NAMER,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0000219,ACC_NAMER_000600,CUST_NAMER_000600,BR_NAMER_0200,2026-06-30,904302.94,957086.86,783075.26,USD,NAMER,2026-06-30,2026-07-01,cash_20260630
CASHPOS_0000220,ACC_NAMER_000205,CUST_NAMER_000205,BR_NAMER_0005,2026-06-02,2868554.19,2708797.45,2233062.93,USD,NAMER,2026-06-02,2026-06-03,cash_20260630
CASHPOS_0000221,ACC_NAMER_000016,CUST_NAMER_000016,BR_NAMER_0016,2026-06-06,3403151.01,3445551.54,3112649.4,USD,NAMER,2026-06-06,2026-06-07,cash_20260630
CASHPOS_0000222,ACC_NAMER_001453,CUST_NAMER_001453,BR_NAMER_0053,2026-06-19,1840208.73,1690595.05,1437011.22,USD,NAMER,2026-06-19,2026-06-20,cash_20260630
CASHPOS_0000223,ACC_NAMER_001086,CUST_NAMER_001086,BR_NAMER_0086,2026-06-23,5075769.66,4838118.78,4190516.04,USD,NAMER,2026-06-23,2026-06-24,cash_20260630
CASHPOS_0000224,ACC_NAMER_001366,CUST_NAMER_001366,BR_NAMER_0166,2026-06-30,1290338.96,1363168.05,985822.36,USD,NAMER,2026-06-30,2026-07-01,cash_20260630
CASHPOS_0000225,ACC_NAMER_000965,CUST_NAMER_000965,BR_NAMER_0165,2026-06-20,4228929.89,4231601.25,3319724.95,USD,NAMER,2026-06-20,2026-06-21,cash_20260630
CASHPOS_0000226,ACC_NAMER_001455,CUST_NAMER_001455,BR_NAMER_0055,2026-06-03,2569324.9,2702745.13,2326347.86,USD,NAMER,2026-06-03,2026-06-04,cash_20260630
CASHPOS_0000227,ACC_NAMER_000920,CUST_NAMER_000920,BR_NAMER_0120,2026-06-25,3379351.93,3021907.05,2298631.44,USD,NAMER,2026-06-25,2026-06-26,cash_20260630
CASHPOS_0000228,ACC_NAMER_000434,CUST_NAMER_000434,BR_NAMER_0034,2026-06-25,1933355.19,2098744.79,1510021.2,USD,NAMER,2026-06-25,2026-06-26,cash_20260630
CASHPOS_0000229,ACC_NAMER_001157,CUST_NAMER_001157,BR_NAMER_0157,2026-06-09,1516045.03,1627524.93,1408873.71,USD,NAMER,2026-06-09,2026-06-10,cash_20260630
CASHPOS_0000230,ACC_NAMER_000861,CUST_NAMER_000861,BR_NAMER_0061,2026-06-01,3368139.59,3529025.73,3215919.67,USD,NAMER,2026-06-01,2026-06-02,cash_20260630
CASHPOS_0000231,ACC_NAMER_001075,CUST_NAMER_001075,BR_NAMER_0075,2026-06-13,4650206.42,4647170.54,3560982.77,USD,NAMER,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0000232,ACC_NAMER_000145,CUST_NAMER_000145,BR_NAMER_0145,2026-06-30,3319592.21,3207328.56,2456993.25,USD,NAMER,2026-06-30,2026-07-01,cash_20260630
CASHPOS_0000233,ACC_NAMER_000160,CUST_NAMER_000160,BR_NAMER_0160,2026-06-17,424357.6,449478.99,351020.82,USD,NAMER,2026-06-17,2026-06-18,cash_20260630
CASHPOS_0000234,ACC_NAMER_001428,CUST_NAMER_001428,BR_NAMER_0028,2026-06-22,117006.77,110967.32,84680.06,USD,NAMER,2026-06-22,2026-06-23,cash_20260630
CASHPOS_0000235,ACC_NAMER_001476,CUST_NAMER_001476,BR_NAMER_0076,2026-06-18,2313035.76,2180823.92,1750659.18,USD,NAMER,2026-06-18,2026-06-19,cash_20260630
CASHPOS_0000236,ACC_NAMER_000200,CUST_NAMER_000200,BR_NAMER_0200,2026-06-09,4038068.44,4139345.39,3733966.93,USD,NAMER,2026-06-09,2026-06-10,cash_20260630
CASHPOS_0000237,ACC_NAMER_001360,CUST_NAMER_001360,BR_NAMER_0160,2026-06-03,2656451.04,2397846.24,2116957.96,USD,NAMER,2026-06-03,2026-06-04,cash_20260630
CASHPOS_0000238,ACC_NAMER_001230,CUST_NAMER_001230,BR_NAMER_0030,2026-06-07,4406787.88,4354127.47,3724194.11,USD,NAMER,2026-06-07,2026-06-08,cash_20260630
CASHPOS_0000239,ACC_NAMER_000980,CUST_NAMER_000980,BR_NAMER_0180,2026-06-07,1267928.85,1352185.37,1173048.0,USD,NAMER,2026-06-07,2026-06-08,cash_20260630
CASHPOS_0000240,ACC_NAMER_001331,CUST_NAMER_001331,BR_NAMER_0131,2026-06-07,423400.14,403404.01,315753.79,USD,NAMER,2026-06-07,2026-06-08,cash_20260630
CASHPOS_0000241,ACC_NAMER_001162,CUST_NAMER_001162,BR_NAMER_0162,2026-06-15,1665109.68,1783719.27,1655441.53,USD,NAMER,2026-06-15,2026-06-16,cash_20260630
CASHPOS_0000242,ACC_NAMER_000370,CUST_NAMER_000370,BR_NAMER_0170,2026-06-08,1524421.96,1490058.45,1341721.6,USD,NAMER,2026-06-08,2026-06-09,cash_20260630
CASHPOS_0000243,ACC_NAMER_000054,CUST_NAMER_000054,BR_NAMER_0054,2026-06-03,4809880.17,4913653.68,4424100.68,USD,NAMER,2026-06-03,2026-06-04,cash_20260630
CASHPOS_0000244,ACC_NAMER_000840,CUST_NAMER_000840,BR_NAMER_0040,2026-06-30,3989155.0,4161790.4,3496295.52,USD,NAMER,2026-06-30,2026-07-01,cash_20260630
CASHPOS_0000245,ACC_NAMER_001166,CUST_NAMER_001166,BR_NAMER_0166,2026-06-05,2189795.76,2345342.37,1655639.61,USD,NAMER,2026-06-05,2026-06-06,cash_20260630
CASHPOS_0000246,ACC_NAMER_000067,CUST_NAMER_000067,BR_NAMER_0067,2026-06-30,2010742.09,1961145.72,1570439.05,USD,NAMER,2026-06-30,2026-07-01,cash_20260630
CASHPOS_0000247,ACC_NAMER_000342,CUST_NAMER_000342,BR_NAMER_0142,2026-06-11,4815892.18,5163654.22,4674443.42,USD,NAMER,2026-06-11,2026-06-12,cash_20260630
CASHPOS_0000248,ACC_NAMER_001004,CUST_NAMER_001004,BR_NAMER_0004,2026-06-12,2968063.54,2625910.89,1933119.56,USD,NAMER,2026-06-12,2026-06-13,cash_20260630
CASHPOS_0000249,ACC_NAMER_001549,CUST_NAMER_001549,BR_NAMER_0149,2026-06-23,2439503.94,2618506.08,2238416.11,USD,NAMER,2026-06-23,2026-06-24,cash_20260630
CASHPOS_0000250,ACC_NAMER_000471,CUST_NAMER_000471,BR_NAMER_0071,2026-06-30,2801665.73,2541690.91,2056555.14,USD,NAMER,2026-06-30,2026-07-01,cash_20260630
CASHPOS_0000251,ACC_NAMER_001333,CUST_NAMER_001333,BR_NAMER_0133,2026-06-06,378768.53,395083.01,317370.55,USD,NAMER,2026-06-06,2026-06-07,cash_20260630
CASHPOS_0000252,ACC_NAMER_000338,CUST_NAMER_000338,BR_NAMER_0138,2026-06-07,5364998.68,5514238.02,5377924.21,USD,NAMER,2026-06-07,2026-06-08,cash_20260630
CASHPOS_0000253,ACC_NAMER_001148,CUST_NAMER_001148,BR_NAMER_0148,2026-06-12,1051867.33,1039264.42,1000815.15,USD,NAMER,2026-06-12,2026-06-13,cash_20260630
CASHPOS_0000254,ACC_NAMER_000521,CUST_NAMER_000521,BR_NAMER_0121,2026-06-30,887350.69,810640.16,603796.64,USD,NAMER,2026-06-30,2026-07-01,cash_20260630
CASHPOS_0000255,ACC_NAMER_000820,CUST_NAMER_000820,BR_NAMER_0020,2026-06-13,3365466.45,3146897.41,2690598.57,USD,NAMER,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0000256,ACC_NAMER_001452,CUST_NAMER_001452,BR_NAMER_0052,2026-06-04,5105295.34,5444645.89,4658458.91,USD,NAMER,2026-06-04,2026-06-05,cash_20260630
CASHPOS_0000257,ACC_NAMER_001251,CUST_NAMER_001251,BR_NAMER_0051,2026-06-15,3832567.7,3526102.92,2952437.65,USD,NAMER,2026-06-15,2026-06-16,cash_20260630
CASHPOS_0000258,ACC_NAMER_001007,CUST_NAMER_001007,BR_NAMER_0007,2026-06-18,763996.72,842002.98,688405.75,USD,NAMER,2026-06-18,2026-06-19,cash_20260630
CASHPOS_0000259,ACC_NAMER_000514,CUST_NAMER_000514,BR_NAMER_0114,2026-06-30,5243280.34,5019880.24,4101458.17,USD,NAMER,2026-06-30,2026-07-01,cash_20260630
CASHPOS_0000260,ACC_NAMER_001209,CUST_NAMER_001209,BR_NAMER_0009,2026-06-03,3295237.1,3404750.9,2591259.68,USD,NAMER,2026-06-03,2026-06-04,cash_20260630
CASHPOS_0000261,ACC_NAMER_000601,CUST_NAMER_000601,BR_NAMER_0001,2026-06-15,5467157.77,4898352.78,4478709.18,USD,NAMER,2026-06-15,2026-06-16,cash_20260630
CASHPOS_0000262,ACC_NAMER_000904,CUST_NAMER_000904,BR_NAMER_0104,2026-06-01,426449.12,388354.24,332426.14,USD,NAMER,2026-06-01,2026-06-02,cash_20260630
CASHPOS_0000263,ACC_NAMER_001322,CUST_NAMER_001322,BR_NAMER_0122,2026-06-07,4138560.26,4350408.67,3152083.09,USD,NAMER,2026-06-07,2026-06-08,cash_20260630
CASHPOS_0000264,ACC_NAMER_000794,CUST_NAMER_000794,BR_NAMER_0194,2026-06-28,4517841.2,4985283.69,4626483.38,USD,NAMER,2026-06-28,2026-06-29,cash_20260630
CASHPOS_0000265,ACC_NAMER_001533,CUST_NAMER_001533,BR_NAMER_0133,2026-06-29,2641637.0,2418661.01,1713281.71,USD,NAMER,2026-06-29,2026-06-30,cash_20260630
CASHPOS_0000266,ACC_NAMER_000874,CUST_NAMER_000874,BR_NAMER_0074,2026-06-30,5353066.24,4764856.95,4210512.07,USD,NAMER,2026-06-30,2026-07-01,cash_20260630
CASHPOS_0000267,ACC_NAMER_001363,CUST_NAMER_001363,BR_NAMER_0163,2026-06-06,2410383.84,2428235.62,2213515.81,USD,NAMER,2026-06-06,2026-06-07,cash_20260630
CASHPOS_0000268,ACC_NAMER_000030,CUST_NAMER_000030,BR_NAMER_0030,2026-06-22,5047504.04,5419052.47,4138750.28,USD,NAMER,2026-06-22,2026-06-23,cash_20260630
CASHPOS_0000269,ACC_NAMER_000036,CUST_NAMER_000036,BR_NAMER_0036,2026-06-04,1247409.47,1126346.07,912656.41,USD,NAMER,2026-06-04,2026-06-05,cash_20260630
CASHPOS_0000270,ACC_NAMER_001497,CUST_NAMER_001497,BR_NAMER_0097,2026-06-03,2635909.86,2928610.58,2422517.38,USD,NAMER,2026-06-03,2026-06-04,cash_20260630
CASHPOS_0000271,ACC_NAMER_001218,CUST_NAMER_001218,BR_NAMER_0018,2026-06-20,4940047.6,4553529.43,4169731.34,USD,NAMER,2026-06-20,2026-06-21,cash_20260630
CASHPOS_0000272,ACC_NAMER_000187,CUST_NAMER_000187,BR_NAMER_0187,2026-06-06,1352999.27,1328279.39,1087400.02,USD,NAMER,2026-06-06,2026-06-07,cash_20260630
CASHPOS_0000273,ACC_NAMER_000081,CUST_NAMER_000081,BR_NAMER_0081,2026-06-01,2617618.9,2486065.16,2147119.4,USD,NAMER,2026-06-01,2026-06-02,cash_20260630
CASHPOS_0000274,ACC_NAMER_000922,CUST_NAMER_000922,BR_NAMER_0122,2026-06-13,4681049.31,4411784.83,3577386.49,USD,NAMER,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0000275,ACC_NAMER_000031,CUST_NAMER_000031,BR_NAMER_0031,2026-06-04,4258847.88,4389804.9,3915107.3,USD,NAMER,2026-06-04,2026-06-05,cash_20260630
CASHPOS_0000276,ACC_NAMER_001019,CUST_NAMER_001019,BR_NAMER_0019,2026-06-08,3421566.76,3457648.28,3203083.0,USD,NAMER,2026-06-08,2026-06-09,cash_20260630
CASHPOS_0000277,ACC_NAMER_000266,CUST_NAMER_000266,BR_NAMER_0066,2026-06-25,1992796.41,2217594.22,1758764.53,USD,NAMER,2026-06-25,2026-06-26,cash_20260630
CASHPOS_0000278,ACC_NAMER_000546,CUST_NAMER_000546,BR_NAMER_0146,2026-06-14,3916764.85,3851054.26,2772043.69,USD,NAMER,2026-06-14,2026-06-15,cash_20260630
CASHPOS_0000279,ACC_NAMER_000503,CUST_NAMER_000503,BR_NAMER_0103,2026-06-08,1583067.82,1438505.25,1364542.54,USD,NAMER,2026-06-08,2026-06-09,cash_20260630
