intraday_id,account_id,customer_id,loan_id,branch_id,as_of_timestamp,inflow_amount,outflow_amount,net_position,currency_code,region_code,start_date,end_date,baseline
INTRA_00000121,ACC_NAMER_000044,CUST_NAMER_000044,LOAN_NAMER_000339,BR_NAMER_0019,2026-06-30 03:25:35,869.79,382.96,486.83,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000122,ACC_NAMER_000225,CUST_NAMER_000225,LOAN_NAMER_001330,BR_NAMER_0025,2026-06-30 16:33:32,8096.64,5123.07,2973.57,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000123,ACC_NAMER_000242,CUST_NAMER_000242,LOAN_NAMER_001560,BR_NAMER_0017,2026-06-30 11:25:19,31358.26,40238.62,-8880.36,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000124,ACC_NAMER_000153,CUST_NAMER_000153,LOAN_NAMER_001132,BR_NAMER_0003,2026-06-30 06:10:45,8521.17,1744.84,6776.33,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000125,ACC_NAMER_000024,CUST_NAMER_000024,LOAN_NAMER_001374,BR_NAMER_0024,2026-06-30 10:45:45,13501.94,28160.32,-14658.38,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000126,ACC_NAMER_000124,CUST_NAMER_000124,LOAN_NAMER_000140,BR_NAMER_0024,2026-06-30 05:52:44,607.78,857.81,-250.03,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000127,ACC_NAMER_000285,CUST_NAMER_000285,LOAN_NAMER_000586,BR_NAMER_0010,2026-06-30 02:28:54,839.55,679.05,160.5,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000128,ACC_NAMER_000261,CUST_NAMER_000261,LOAN_NAMER_001605,BR_NAMER_0011,2026-06-30 10:11:55,9891.07,10423.1,-532.03,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000129,ACC_NAMER_000146,CUST_NAMER_000146,LOAN_NAMER_001183,BR_NAMER_0021,2026-06-30 20:59:24,208.94,843.71,-634.77,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000130,ACC_NAMER_000191,CUST_NAMER_000191,LOAN_NAMER_000367,BR_NAMER_0016,2026-06-30 13:13:42,869.28,836.63,32.65,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000131,ACC_NAMER_000165,CUST_NAMER_000165,LOAN_NAMER_000387,BR_NAMER_0015,2026-06-30 12:51:56,780468.26,767406.55,13061.71,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000132,ACC_NAMER_000071,CUST_NAMER_000071,LOAN_NAMER_000287,BR_NAMER_0021,2026-06-30 03:14:55,8242.84,6048.8,2194.04,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000133,ACC_NAMER_000201,CUST_NAMER_000201,LOAN_NAMER_000891,BR_NAMER_0001,2026-06-30 02:35:23,879.04,230.29,648.75,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000134,ACC_NAMER_000012,CUST_NAMER_000012,LOAN_NAMER_000093,BR_NAMER_0012,2026-06-30 06:31:26,15488.02,79856.47,-64368.45,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000135,ACC_NAMER_000052,CUST_NAMER_000052,LOAN_NAMER_001737,BR_NAMER_0002,2026-06-30 16:46:30,4853.67,10256.4,-5402.73,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000136,ACC_NAMER_000256,CUST_NAMER_000256,LOAN_NAMER_001432,BR_NAMER_0006,2026-06-30 09:23:29,8533.22,14392.07,-5858.85,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000137,ACC_NAMER_000300,CUST_NAMER_000300,LOAN_NAMER_001400,BR_NAMER_0025,2026-06-30 17:13:51,1021.31,736.77,284.54,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000138,ACC_NAMER_000009,CUST_NAMER_000009,LOAN_NAMER_000029,BR_NAMER_0009,2026-06-30 09:19:17,81968.61,41581.29,40387.32,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000139,ACC_NAMER_000140,CUST_NAMER_000140,LOAN_NAMER_000255,BR_NAMER_0015,2026-06-30 16:05:39,5138.26,5906.62,-768.36,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000140,ACC_NAMER_000100,CUST_NAMER_000100,LOAN_NAMER_000049,BR_NAMER_0025,2026-06-30 23:40:35,8768.91,6260.64,2508.27,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000141,ACC_NAMER_000137,CUST_NAMER_000137,LOAN_NAMER_000863,BR_NAMER_0012,2026-06-30 05:06:48,5957.93,10399.57,-4441.64,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000142,ACC_NAMER_000022,CUST_NAMER_000022,LOAN_NAMER_001158,BR_NAMER_0022,2026-06-30 04:30:48,7233.34,8532.95,-1299.61,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000143,ACC_NAMER_000145,CUST_NAMER_000145,LOAN_NAMER_001197,BR_NAMER_0020,2026-06-30 20:42:25,45783.33,56835.14,-11051.81,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000144,ACC_NAMER_000161,CUST_NAMER_000161,LOAN_NAMER_000308,BR_NAMER_0011,2026-06-30 17:46:37,7853.03,7022.86,830.17,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000145,ACC_NAMER_000249,CUST_NAMER_000249,LOAN_NAMER_000701,BR_NAMER_0024,2026-06-30 01:26:29,88349.92,50485.81,37864.11,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000146,ACC_NAMER_000175,CUST_NAMER_000175,LOAN_NAMER_001281,BR_NAMER_0025,2026-06-30 13:14:01,445420.3,132974.34,312445.96,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000147,ACC_NAMER_000088,CUST_NAMER_000088,LOAN_NAMER_001237,BR_NAMER_0013,2026-06-30 10:26:08,696677.78,955508.55,-258830.77,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000148,ACC_NAMER_000033,CUST_NAMER_000033,LOAN_NAMER_000932,BR_NAMER_0008,2026-06-30 14:35:51,2001.75,2315.31,-313.56,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000149,ACC_NAMER_000271,CUST_NAMER_000271,LOAN_NAMER_001683,BR_NAMER_0021,2026-06-30 14:53:32,7463.75,10568.73,-3104.98,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000150,ACC_NAMER_000283,CUST_NAMER_000283,LOAN_NAMER_000986,BR_NAMER_0008,2026-06-30 22:33:43,78553.87,37299.32,41254.55,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000151,ACC_NAMER_000226,CUST_NAMER_000226,LOAN_NAMER_000095,BR_NAMER_0001,2026-06-30 04:41:46,4342.4,7154.82,-2812.42,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000152,ACC_NAMER_000112,CUST_NAMER_000112,LOAN_NAMER_000850,BR_NAMER_0012,2026-06-30 16:03:00,604.99,835.72,-230.73,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000153,ACC_NAMER_000082,CUST_NAMER_000082,LOAN_NAMER_000591,BR_NAMER_0007,2026-06-30 13:21:08,999149.47,1049067.9,-49918.43,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000154,ACC_NAMER_000213,CUST_NAMER_000213,LOAN_NAMER_000966,BR_NAMER_0013,2026-06-30 18:39:31,757.27,746.12,11.15,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000155,ACC_NAMER_000008,CUST_NAMER_000008,LOAN_NAMER_000846,BR_NAMER_0008,2026-06-30 22:44:31,4470.05,7470.32,-3000.27,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000156,ACC_NAMER_000134,CUST_NAMER_000134,LOAN_NAMER_001545,BR_NAMER_0009,2026-06-30 11:25:10,40908.03,66698.38,-25790.35,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000157,ACC_NAMER_000118,CUST_NAMER_000118,LOAN_NAMER_000948,BR_NAMER_0018,2026-06-30 13:36:19,229518.41,839326.65,-609808.24,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000158,ACC_NAMER_000084,CUST_NAMER_000084,LOAN_NAMER_000889,BR_NAMER_0009,2026-06-30 03:02:23,289155.21,1040791.57,-751636.36,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000159,ACC_NAMER_000258,CUST_NAMER_000258,LOAN_NAMER_001156,BR_NAMER_0008,2026-06-30 15:02:38,30191.16,71841.03,-41649.87,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000160,ACC_NAMER_000243,CUST_NAMER_000243,LOAN_NAMER_000600,BR_NAMER_0018,2026-06-30 18:25:14,8421.63,9352.4,-930.77,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000161,ACC_NAMER_000237,CUST_NAMER_000237,LOAN_NAMER_000562,BR_NAMER_0012,2026-06-30 16:23:14,2890.32,10371.98,-7481.66,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000162,ACC_NAMER_000150,CUST_NAMER_000150,LOAN_NAMER_000098,BR_NAMER_0025,2026-06-30 09:34:09,5765.78,4337.77,1428.01,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000163,ACC_NAMER_000021,CUST_NAMER_000021,LOAN_NAMER_001205,BR_NAMER_0021,2026-06-30 01:33:13,828.84,543.7,285.14,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000164,ACC_NAMER_000134,CUST_NAMER_000134,LOAN_NAMER_001726,BR_NAMER_0009,2026-06-30 22:35:45,951.65,411.73,539.92,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000165,ACC_NAMER_000096,CUST_NAMER_000096,LOAN_NAMER_000358,BR_NAMER_0021,2026-06-30 23:26:32,2498.95,1577.32,921.63,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000166,ACC_NAMER_000013,CUST_NAMER_000013,LOAN_NAMER_000523,BR_NAMER_0013,2026-06-30 02:04:38,287.35,787.05,-499.7,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000167,ACC_NAMER_000001,CUST_NAMER_000001,LOAN_NAMER_001626,BR_NAMER_0001,2026-06-30 08:54:48,1754.07,7314.35,-5560.28,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000168,ACC_NAMER_000150,CUST_NAMER_000150,LOAN_NAMER_001450,BR_NAMER_0025,2026-06-30 20:25:05,168.03,815.89,-647.86,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000169,ACC_NAMER_000117,CUST_NAMER_000117,LOAN_NAMER_000142,BR_NAMER_0017,2026-06-30 00:17:21,100222.01,62142.68,38079.33,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000170,ACC_NAMER_000152,CUST_NAMER_000152,LOAN_NAMER_001230,BR_NAMER_0002,2026-06-30 05:37:38,7610.69,3194.77,4415.92,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000171,ACC_NAMER_000064,CUST_NAMER_000064,LOAN_NAMER_001075,BR_NAMER_0014,2026-06-30 03:50:01,75258.23,35233.85,40024.38,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000172,ACC_NAMER_000150,CUST_NAMER_000150,LOAN_NAMER_000889,BR_NAMER_0025,2026-06-30 10:34:57,1529.36,3181.51,-1652.15,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000173,ACC_NAMER_000012,CUST_NAMER_000012,LOAN_NAMER_001548,BR_NAMER_0012,2026-06-30 13:40:59,986.78,121.42,865.36,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000174,ACC_NAMER_000090,CUST_NAMER_000090,LOAN_NAMER_001302,BR_NAMER_0015,2026-06-30 05:45:36,7217.02,7029.56,187.46,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000175,ACC_NAMER_000083,CUST_NAMER_000083,LOAN_NAMER_001470,BR_NAMER_0008,2026-06-30 20:45:28,972973.71,971508.11,1465.6,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000176,ACC_NAMER_000250,CUST_NAMER_000250,LOAN_NAMER_000291,BR_NAMER_0025,2026-06-30 14:32:14,0.0,0.0,0.0,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000177,ACC_NAMER_000033,CUST_NAMER_000033,LOAN_NAMER_001791,BR_NAMER_0008,2026-06-30 02:39:25,3442.03,5585.3,-2143.27,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000178,ACC_NAMER_000149,CUST_NAMER_000149,LOAN_NAMER_001109,BR_NAMER_0024,2026-06-30 08:07:15,22867.4,105754.82,-82887.42,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000179,ACC_NAMER_000128,CUST_NAMER_000128,LOAN_NAMER_000139,BR_NAMER_0003,2026-06-30 14:08:05,5804.83,2762.86,3041.97,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000180,ACC_NAMER_000100,CUST_NAMER_000100,LOAN_NAMER_000194,BR_NAMER_0025,2026-06-30 16:49:51,835.53,253.67,581.86,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000181,ACC_NAMER_000212,CUST_NAMER_000212,LOAN_NAMER_000306,BR_NAMER_0012,2026-06-30 03:24:15,770.94,775.27,-4.33,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000182,ACC_NAMER_000074,CUST_NAMER_000074,LOAN_NAMER_000233,BR_NAMER_0024,2026-06-30 12:42:15,12743.45,45689.37,-32945.92,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000183,ACC_NAMER_000096,CUST_NAMER_000096,LOAN_NAMER_001264,BR_NAMER_0021,2026-06-30 16:57:43,44679.1,79094.9,-34415.8,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000184,ACC_NAMER_000092,CUST_NAMER_000092,LOAN_NAMER_001790,BR_NAMER_0017,2026-06-30 17:03:25,511.04,586.46,-75.42,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000185,ACC_NAMER_000175,CUST_NAMER_000175,LOAN_NAMER_001319,BR_NAMER_0025,2026-06-30 23:23:31,8152.07,5433.36,2718.71,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000186,ACC_NAMER_000225,CUST_NAMER_000225,LOAN_NAMER_001746,BR_NAMER_0025,2026-06-30 19:28:58,1586.93,4481.7,-2894.77,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000187,ACC_NAMER_000175,CUST_NAMER_000175,LOAN_NAMER_001589,BR_NAMER_0025,2026-06-30 16:55:29,646.26,552.16,94.1,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000188,ACC_NAMER_000056,CUST_NAMER_000056,LOAN_NAMER_001088,BR_NAMER_0006,2026-06-30 03:58:22,266.4,482.71,-216.31,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000189,ACC_NAMER_000269,CUST_NAMER_000269,LOAN_NAMER_001524,BR_NAMER_0019,2026-06-30 03:07:28,2151.86,7338.2,-5186.34,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000190,ACC_NAMER_000035,CUST_NAMER_000035,LOAN_NAMER_001269,BR_NAMER_0010,2026-06-30 06:33:48,6806.44,5029.37,1777.07,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000191,ACC_NAMER_000119,CUST_NAMER_000119,LOAN_NAMER_000722,BR_NAMER_0019,2026-06-30 03:56:41,59136.52,95504.45,-36367.93,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000192,ACC_NAMER_000056,CUST_NAMER_000056,LOAN_NAMER_000744,BR_NAMER_0006,2026-06-30 14:27:08,96623.5,60045.34,36578.16,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000193,ACC_NAMER_000105,CUST_NAMER_000105,LOAN_NAMER_000617,BR_NAMER_0005,2026-06-30 15:46:09,255.79,948.09,-692.3,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000194,ACC_NAMER_000176,CUST_NAMER_000176,LOAN_NAMER_000345,BR_NAMER_0001,2026-06-30 07:15:45,53553.02,75554.62,-22001.6,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000195,ACC_NAMER_000106,CUST_NAMER_000106,LOAN_NAMER_001376,BR_NAMER_0006,2026-06-30 14:37:08,336.87,377.05,-40.18,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000196,ACC_NAMER_000080,CUST_NAMER_000080,LOAN_NAMER_001201,BR_NAMER_0005,2026-06-30 11:58:06,5097.47,3669.17,1428.3,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000197,ACC_NAMER_000163,CUST_NAMER_000163,LOAN_NAMER_001375,BR_NAMER_0013,2026-06-30 02:20:50,753435.84,236379.47,517056.37,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000198,ACC_NAMER_000267,CUST_NAMER_000267,LOAN_NAMER_000193,BR_NAMER_0017,2026-06-30 11:33:07,8926.94,2733.18,6193.76,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000199,ACC_NAMER_000051,CUST_NAMER_000051,LOAN_NAMER_000537,BR_NAMER_0001,2026-06-30 12:28:02,640.67,666.52,-25.85,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000200,ACC_NAMER_000279,CUST_NAMER_000279,LOAN_NAMER_000130,BR_NAMER_0004,2026-06-30 22:00:15,771608.16,332528.31,439079.85,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000201,ACC_NAMER_000075,CUST_NAMER_000075,LOAN_NAMER_001630,BR_NAMER_0025,2026-06-30 17:42:19,6751.01,1646.52,5104.49,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000202,ACC_NAMER_000127,CUST_NAMER_000127,LOAN_NAMER_000718,BR_NAMER_0002,2026-06-30 07:44:30,703437.13,710837.64,-7400.51,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000203,ACC_NAMER_000246,CUST_NAMER_000246,LOAN_NAMER_001038,BR_NAMER_0021,2026-06-30 17:20:19,0.0,0.0,0.0,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000204,ACC_NAMER_000234,CUST_NAMER_000234,LOAN_NAMER_000811,BR_NAMER_0009,2026-06-30 04:09:44,7845.21,9356.04,-1510.83,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000205,ACC_NAMER_000155,CUST_NAMER_000155,LOAN_NAMER_000606,BR_NAMER_0005,2026-06-30 10:08:07,50792.74,65940.44,-15147.7,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000206,ACC_NAMER_000073,CUST_NAMER_000073,LOAN_NAMER_001346,BR_NAMER_0023,2026-06-30 16:33:02,332.35,865.57,-533.22,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000207,ACC_NAMER_000137,CUST_NAMER_000137,LOAN_NAMER_001726,BR_NAMER_0012,2026-06-30 01:23:37,569.87,570.33,-0.46,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000208,ACC_NAMER_000274,CUST_NAMER_000274,LOAN_NAMER_000876,BR_NAMER_0024,2026-06-30 19:50:44,7307.39,10888.86,-3581.47,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000209,ACC_NAMER_000044,CUST_NAMER_000044,LOAN_NAMER_001683,BR_NAMER_0019,2026-06-30 05:40:13,2404.46,9764.69,-7360.23,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000210,ACC_NAMER_000247,CUST_NAMER_000247,LOAN_NAMER_001066,BR_NAMER_0022,2026-06-30 17:06:39,69678.47,92513.78,-22835.31,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000211,ACC_NAMER_000149,CUST_NAMER_000149,LOAN_NAMER_000436,BR_NAMER_0024,2026-06-30 05:17:52,872.9,977.09,-104.19,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000212,ACC_NAMER_000056,CUST_NAMER_000056,LOAN_NAMER_000111,BR_NAMER_0006,2026-06-30 23:18:34,625597.49,1061103.22,-435505.73,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000213,ACC_NAMER_000176,CUST_NAMER_000176,LOAN_NAMER_001525,BR_NAMER_0001,2026-06-30 07:46:19,41574.11,101621.59,-60047.48,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000214,ACC_NAMER_000257,CUST_NAMER_000257,LOAN_NAMER_000678,BR_NAMER_0007,2026-06-30 11:39:27,65595.52,83316.66,-17721.14,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000215,ACC_NAMER_000063,CUST_NAMER_000063,LOAN_NAMER_001778,BR_NAMER_0013,2026-06-30 20:41:15,5660.61,5040.6,620.01,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000216,ACC_NAMER_000063,CUST_NAMER_000063,LOAN_NAMER_000638,BR_NAMER_0013,2026-06-30 01:08:25,5934.46,2080.98,3853.48,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000217,ACC_NAMER_000294,CUST_NAMER_000294,LOAN_NAMER_000389,BR_NAMER_0019,2026-06-30 21:53:04,192.98,607.27,-414.29,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000218,ACC_NAMER_000029,CUST_NAMER_000029,LOAN_NAMER_001788,BR_NAMER_0004,2026-06-30 13:50:44,87732.82,83398.95,4333.87,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000219,ACC_NAMER_000040,CUST_NAMER_000040,LOAN_NAMER_001025,BR_NAMER_0015,2026-06-30 02:16:18,635973.84,418204.37,217769.47,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000220,ACC_NAMER_000147,CUST_NAMER_000147,LOAN_NAMER_000579,BR_NAMER_0022,2026-06-30 13:09:41,825.32,361.7,463.62,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000221,ACC_NAMER_000088,CUST_NAMER_000088,LOAN_NAMER_001777,BR_NAMER_0013,2026-06-30 15:39:35,981642.38,899043.15,82599.23,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000222,ACC_NAMER_000056,CUST_NAMER_000056,LOAN_NAMER_000576,BR_NAMER_0006,2026-06-30 17:14:10,37447.78,68907.53,-31459.75,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000223,ACC_NAMER_000300,CUST_NAMER_000300,LOAN_NAMER_001434,BR_NAMER_0025,2026-06-30 07:46:13,1440.35,8377.46,-6937.11,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000224,ACC_NAMER_000193,CUST_NAMER_000193,LOAN_NAMER_001625,BR_NAMER_0018,2026-06-30 01:58:08,5676.32,8477.47,-2801.15,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000225,ACC_NAMER_000100,CUST_NAMER_000100,LOAN_NAMER_000114,BR_NAMER_0025,2026-06-30 07:42:00,1977.44,1456.83,520.61,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000226,ACC_NAMER_000215,CUST_NAMER_000215,LOAN_NAMER_001339,BR_NAMER_0015,2026-06-30 00:50:07,156.77,291.59,-134.82,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000227,ACC_NAMER_000141,CUST_NAMER_000141,LOAN_NAMER_000808,BR_NAMER_0016,2026-06-30 15:23:53,212.81,465.51,-252.7,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000228,ACC_NAMER_000049,CUST_NAMER_000049,LOAN_NAMER_000911,BR_NAMER_0024,2026-06-30 09:49:29,8168.53,10806.13,-2637.6,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000229,ACC_NAMER_000115,CUST_NAMER_000115,LOAN_NAMER_001423,BR_NAMER_0015,2026-06-30 09:10:39,5570.61,8192.35,-2621.74,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000230,ACC_NAMER_000229,CUST_NAMER_000229,LOAN_NAMER_000705,BR_NAMER_0004,2026-06-30 23:08:40,502246.81,461060.42,41186.39,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000231,ACC_NAMER_000252,CUST_NAMER_000252,LOAN_NAMER_001197,BR_NAMER_0002,2026-06-30 06:24:42,68636.76,80954.07,-12317.31,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000232,ACC_NAMER_000075,CUST_NAMER_000075,LOAN_NAMER_000869,BR_NAMER_0025,2026-06-30 03:02:36,663.0,517.82,145.18,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000233,ACC_NAMER_000191,CUST_NAMER_000191,LOAN_NAMER_000963,BR_NAMER_0016,2026-06-30 05:09:37,875.27,734.2,141.07,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000234,ACC_NAMER_000199,CUST_NAMER_000199,LOAN_NAMER_000326,BR_NAMER_0024,2026-06-30 02:31:17,1633.31,2202.05,-568.74,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000235,ACC_NAMER_000163,CUST_NAMER_000163,LOAN_NAMER_000365,BR_NAMER_0013,2026-06-30 09:58:21,848.62,368.92,479.7,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000236,ACC_NAMER_000139,CUST_NAMER_000139,LOAN_NAMER_000007,BR_NAMER_0014,2026-06-30 14:44:53,882.05,598.27,283.78,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000237,ACC_NAMER_000049,CUST_NAMER_000049,LOAN_NAMER_000074,BR_NAMER_0024,2026-06-30 02:58:29,165.64,366.49,-200.85,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000238,ACC_NAMER_000115,CUST_NAMER_000115,LOAN_NAMER_001680,BR_NAMER_0015,2026-06-30 10:51:43,9211.72,4380.83,4830.89,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000239,ACC_NAMER_000168,CUST_NAMER_000168,LOAN_NAMER_000061,BR_NAMER_0018,2026-06-30 16:26:08,985584.71,736647.94,248936.77,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000240,ACC_NAMER_000277,CUST_NAMER_000277,LOAN_NAMER_000108,BR_NAMER_0002,2026-06-30 15:16:53,310.04,983.52,-673.48,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
INTRA_00000241,ACC_NAMER_000047,CUST_NAMER_000047,LOAN_NAMER_000829,BR_NAMER_0022,2026-06-30 19:06:23,945.27,124.76,820.51,USD,NAMER,2026-06-30,2026-06-30,intraday_20260630
