fx_rate_id,currency_code,region_code,fx_rate_to_usd,fx_rate_from_usd,as_of_timestamp,start_date,end_date,baseline
FX_NAMER_000211,USD,NAMER,0.994572,1.005458,2026-06-30 08:32:43,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000212,USD,NAMER,0.986778,1.013399,2026-06-30 11:39:23,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000213,USD,NAMER,0.982419,1.017896,2026-06-30 19:40:27,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000214,USD,NAMER,1.014727,0.985487,2026-06-30 13:00:02,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000215,USD,NAMER,1.007262,0.99279,2026-06-30 02:48:17,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000216,USD,NAMER,0.964417,1.036896,2026-06-30 04:53:48,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000217,USD,NAMER,1.002079,0.997925,2026-06-30 11:42:40,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000218,USD,NAMER,1.011206,0.988918,2026-06-30 08:59:21,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000219,USD,NAMER,0.992059,1.008005,2026-06-30 19:35:52,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000220,USD,NAMER,1.015616,0.984624,2026-06-30 21:04:45,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000221,USD,NAMER,1.028282,0.972496,2026-06-30 04:41:17,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000222,USD,NAMER,0.988857,1.011269,2026-06-30 03:31:04,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000223,USD,NAMER,1.008096,0.991969,2026-06-30 18:28:32,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000224,USD,NAMER,0.991982,1.008083,2026-06-30 17:19:15,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000225,USD,NAMER,1.012126,0.988019,2026-06-30 19:29:30,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000226,USD,NAMER,1.024405,0.976176,2026-06-30 11:24:49,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000227,USD,NAMER,1.015057,0.985166,2026-06-30 03:48:57,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000228,USD,NAMER,1.001797,0.998206,2026-06-30 21:59:39,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000229,USD,NAMER,1.025715,0.97493,2026-06-30 08:17:41,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000230,USD,NAMER,1.008157,0.991909,2026-06-30 12:40:57,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000231,USD,NAMER,1.009116,0.990966,2026-06-30 23:28:56,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000232,USD,NAMER,1.03424,0.966894,2026-06-30 20:10:23,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000233,USD,NAMER,1.013877,0.986313,2026-06-30 08:09:15,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000234,USD,NAMER,0.98757,1.012586,2026-06-30 16:56:26,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000235,USD,NAMER,1.006888,0.993159,2026-06-30 09:47:55,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000236,USD,NAMER,0.987491,1.012667,2026-06-30 20:54:29,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000237,USD,NAMER,0.990859,1.009225,2026-06-30 01:56:13,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000238,USD,NAMER,0.986631,1.01355,2026-06-30 16:45:24,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000239,USD,NAMER,0.971625,1.029204,2026-06-30 22:31:48,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000240,USD,NAMER,1.024422,0.97616,2026-06-30 15:56:32,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000241,USD,NAMER,0.994516,1.005514,2026-06-30 18:06:00,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000242,USD,NAMER,0.993494,1.006549,2026-06-30 21:31:11,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000243,USD,NAMER,1.018257,0.98207,2026-06-30 15:52:51,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000244,USD,NAMER,0.996706,1.003305,2026-06-30 02:21:14,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000245,USD,NAMER,1.009562,0.990529,2026-06-30 06:14:18,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000246,USD,NAMER,0.999505,1.000495,2026-06-30 00:48:18,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000247,USD,NAMER,0.989959,1.010143,2026-06-30 20:23:14,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000248,USD,NAMER,1.013576,0.986606,2026-06-30 16:19:41,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000249,USD,NAMER,1.007628,0.99243,2026-06-30 20:21:08,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000250,USD,NAMER,0.988512,1.011622,2026-06-30 23:40:33,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000251,USD,NAMER,1.010112,0.989989,2026-06-30 02:05:42,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000252,USD,NAMER,1.018621,0.981719,2026-06-30 12:39:21,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000253,USD,NAMER,0.99768,1.002325,2026-06-30 17:21:12,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000254,USD,NAMER,1.081408,0.92472,2026-06-30 05:23:02,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000255,USD,NAMER,1.015227,0.985001,2026-06-30 02:19:19,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000256,USD,NAMER,0.980013,1.020395,2026-06-30 12:54:13,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000257,USD,NAMER,0.970387,1.030517,2026-06-30 02:22:53,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000258,USD,NAMER,1.006728,0.993317,2026-06-30 10:03:07,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000259,USD,NAMER,1.008054,0.99201,2026-06-30 20:44:38,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000260,USD,NAMER,1.002223,0.997782,2026-06-30 09:10:31,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000261,USD,NAMER,0.991,1.009082,2026-06-30 01:00:14,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000262,USD,NAMER,1.007155,0.992896,2026-06-30 21:45:46,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000263,USD,NAMER,1.01258,0.987576,2026-06-30 17:52:11,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000264,USD,NAMER,1.021456,0.978995,2026-06-30 15:41:09,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000265,USD,NAMER,1.004141,0.995876,2026-06-30 04:51:19,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000266,USD,NAMER,0.992319,1.00774,2026-06-30 14:25:36,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000267,USD,NAMER,0.995609,1.00441,2026-06-30 07:50:07,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000268,USD,NAMER,1.008265,0.991803,2026-06-30 16:27:39,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000269,USD,NAMER,0.994284,1.005749,2026-06-30 11:16:49,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000270,USD,NAMER,1.010117,0.989984,2026-06-30 19:36:08,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000271,USD,NAMER,1.01772,0.982589,2026-06-30 11:05:32,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000272,USD,NAMER,1.007101,0.992949,2026-06-30 12:02:03,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000273,USD,NAMER,1.00062,0.99938,2026-06-30 08:28:02,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000274,USD,NAMER,1.010861,0.989256,2026-06-30 20:44:52,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000275,USD,NAMER,1.001483,0.998519,2026-06-30 18:29:38,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000276,USD,NAMER,1.00092,0.999081,2026-06-30 14:49:24,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000277,USD,NAMER,1.001714,0.998289,2026-06-30 05:15:04,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000278,USD,NAMER,0.99189,1.008176,2026-06-30 19:38:48,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000279,USD,NAMER,0.93523,1.069256,2026-06-30 21:22:02,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000280,USD,NAMER,0.996178,1.003837,2026-06-30 11:26:56,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000281,USD,NAMER,0.997044,1.002965,2026-06-30 00:14:48,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000282,USD,NAMER,1.014098,0.986098,2026-06-30 22:11:40,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000283,USD,NAMER,1.023567,0.976976,2026-06-30 01:55:43,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000284,USD,NAMER,0.986191,1.014002,2026-06-30 13:02:49,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000285,USD,NAMER,0.983614,1.016659,2026-06-30 21:23:17,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000286,USD,NAMER,1.005263,0.994765,2026-06-30 04:21:27,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000287,USD,NAMER,1.007381,0.992673,2026-06-30 02:35:07,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000288,USD,NAMER,1.032494,0.968529,2026-06-30 22:20:58,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000289,USD,NAMER,0.994128,1.005907,2026-06-30 02:18:59,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000290,USD,NAMER,0.990074,1.010026,2026-06-30 19:17:18,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000291,USD,NAMER,1.004554,0.995467,2026-06-30 15:03:45,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000292,USD,NAMER,1.001988,0.998016,2026-06-30 05:52:09,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000293,USD,NAMER,1.009838,0.990258,2026-06-30 07:05:09,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000294,USD,NAMER,1.002739,0.997268,2026-06-30 09:03:30,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000295,USD,NAMER,0.987906,1.012242,2026-06-30 21:54:03,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000296,USD,NAMER,1.023293,0.977237,2026-06-30 06:31:46,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000297,USD,NAMER,1.002088,0.997916,2026-06-30 06:35:55,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000298,USD,NAMER,1.011917,0.988223,2026-06-30 01:04:24,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000299,USD,NAMER,1.007437,0.992618,2026-06-30 23:38:39,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000300,USD,NAMER,1.012764,0.987397,2026-06-30 18:01:17,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000301,USD,NAMER,1.02669,0.974004,2026-06-30 04:21:03,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000302,USD,NAMER,0.985386,1.014831,2026-06-30 12:04:48,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000303,USD,NAMER,0.99269,1.007364,2026-06-30 03:14:39,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000304,USD,NAMER,1.021455,0.978996,2026-06-30 03:25:41,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000305,USD,NAMER,1.008772,0.991304,2026-06-30 14:41:34,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000306,USD,NAMER,1.00338,0.996631,2026-06-30 20:53:55,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000307,USD,NAMER,0.994579,1.005451,2026-06-30 14:06:23,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000308,USD,NAMER,0.97814,1.022349,2026-06-30 14:50:21,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000309,USD,NAMER,1.00352,0.996492,2026-06-30 13:52:56,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000310,USD,NAMER,0.985915,1.014286,2026-06-30 17:16:21,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000311,USD,NAMER,1.008906,0.991173,2026-06-30 05:02:34,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000312,USD,NAMER,1.011531,0.9886,2026-06-30 12:29:56,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000313,USD,NAMER,1.00702,0.993029,2026-06-30 06:39:44,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000314,USD,NAMER,0.993406,1.006638,2026-06-30 03:29:24,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000315,USD,NAMER,0.989709,1.010398,2026-06-30 11:19:49,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000316,USD,NAMER,0.9992,1.000801,2026-06-30 12:55:51,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000317,USD,NAMER,1.003965,0.996051,2026-06-30 06:27:33,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000318,USD,NAMER,1.017319,0.982976,2026-06-30 15:40:08,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000319,USD,NAMER,1.021318,0.979127,2026-06-30 09:10:31,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000320,USD,NAMER,1.012124,0.988021,2026-06-30 18:11:34,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000321,USD,NAMER,1.003481,0.996531,2026-06-30 03:18:12,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000322,USD,NAMER,1.03061,0.970299,2026-06-30 06:43:11,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000323,USD,NAMER,1.005817,0.994217,2026-06-30 09:29:04,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000324,USD,NAMER,0.998915,1.001086,2026-06-30 14:36:55,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000325,USD,NAMER,1.024969,0.975639,2026-06-30 07:18:13,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000326,USD,NAMER,0.990003,1.010098,2026-06-30 08:15:06,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000327,USD,NAMER,1.011085,0.989037,2026-06-30 12:47:12,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000328,USD,NAMER,0.98833,1.011808,2026-06-30 23:33:53,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000329,USD,NAMER,1.014001,0.986192,2026-06-30 23:02:49,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000330,USD,NAMER,1.007062,0.992988,2026-06-30 02:58:11,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000331,USD,NAMER,0.985521,1.014692,2026-06-30 12:22:07,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000332,USD,NAMER,0.989018,1.011104,2026-06-30 16:26:48,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000333,USD,NAMER,0.997455,1.002551,2026-06-30 03:25:24,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000334,USD,NAMER,1.011823,0.988315,2026-06-30 19:04:24,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000335,USD,NAMER,0.971312,1.029535,2026-06-30 09:23:06,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000336,USD,NAMER,1.030108,0.970772,2026-06-30 00:44:33,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000337,USD,NAMER,1.000973,0.999028,2026-06-30 22:04:10,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000338,USD,NAMER,0.994396,1.005636,2026-06-30 02:13:02,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000339,USD,NAMER,1.021797,0.978668,2026-06-30 20:17:03,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000340,USD,NAMER,0.991736,1.008333,2026-06-30 02:09:12,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000341,USD,NAMER,0.995071,1.004953,2026-06-30 13:35:09,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000342,USD,NAMER,0.988579,1.011553,2026-06-30 03:28:36,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000343,USD,NAMER,1.009687,0.990406,2026-06-30 06:08:07,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000344,USD,NAMER,1.019998,0.980394,2026-06-30 00:03:46,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000345,USD,NAMER,1.002892,0.997116,2026-06-30 19:15:52,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000346,USD,NAMER,1.011972,0.98817,2026-06-30 00:27:28,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000347,USD,NAMER,1.040671,0.960918,2026-06-30 00:10:10,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000348,USD,NAMER,1.023162,0.977362,2026-06-30 11:54:02,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000349,USD,NAMER,1.005933,0.994102,2026-06-30 14:00:30,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000350,USD,NAMER,0.974753,1.025901,2026-06-30 11:09:02,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000351,USD,NAMER,0.989638,1.01047,2026-06-30 01:00:24,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000352,USD,NAMER,0.983852,1.016413,2026-06-30 20:40:59,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000353,USD,NAMER,0.991885,1.008181,2026-06-30 20:30:41,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000354,USD,NAMER,1.009169,0.990914,2026-06-30 13:38:50,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000355,USD,NAMER,0.989131,1.010988,2026-06-30 02:31:34,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000356,USD,NAMER,1.072703,0.932224,2026-06-30 06:16:35,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000357,USD,NAMER,1.011324,0.988803,2026-06-30 06:51:44,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000358,USD,NAMER,0.99107,1.00901,2026-06-30 23:10:24,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000359,USD,NAMER,1.019375,0.980993,2026-06-30 22:36:18,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000360,USD,NAMER,1.010083,0.990018,2026-06-30 18:08:20,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000361,USD,NAMER,0.986373,1.013815,2026-06-30 06:37:07,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000362,USD,NAMER,1.001808,0.998195,2026-06-30 19:29:11,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000363,USD,NAMER,0.982724,1.01758,2026-06-30 07:57:02,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000364,USD,NAMER,1.011551,0.988581,2026-06-30 12:34:12,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000365,USD,NAMER,0.995896,1.004121,2026-06-30 03:31:49,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000366,USD,NAMER,1.006541,0.993502,2026-06-30 05:37:53,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000367,USD,NAMER,0.991993,1.008072,2026-06-30 21:50:06,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000368,USD,NAMER,0.991882,1.008184,2026-06-30 13:37:22,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000369,USD,NAMER,1.013275,0.986899,2026-06-30 20:53:53,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000370,USD,NAMER,1.017323,0.982972,2026-06-30 06:26:30,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000371,USD,NAMER,1.001815,0.998188,2026-06-30 16:02:43,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000372,USD,NAMER,0.975269,1.025358,2026-06-30 06:27:44,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000373,USD,NAMER,0.991315,1.008761,2026-06-30 18:28:16,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000374,USD,NAMER,1.007106,0.992944,2026-06-30 05:25:10,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000375,USD,NAMER,0.989696,1.010411,2026-06-30 16:12:20,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000376,USD,NAMER,0.984921,1.01531,2026-06-30 01:06:16,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000377,USD,NAMER,1.001708,0.998295,2026-06-30 22:38:57,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000378,USD,NAMER,1.014069,0.986126,2026-06-30 01:24:42,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000379,USD,NAMER,0.990228,1.009868,2026-06-30 19:34:22,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000380,USD,NAMER,0.977337,1.023189,2026-06-30 04:22:45,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000381,USD,NAMER,1.008916,0.991163,2026-06-30 11:20:50,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000382,USD,NAMER,1.022685,0.977818,2026-06-30 10:36:38,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000383,USD,NAMER,1.000894,0.999107,2026-06-30 03:55:26,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000384,USD,NAMER,0.978066,1.022426,2026-06-30 12:42:31,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000385,USD,NAMER,1.014655,0.985557,2026-06-30 06:34:07,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000386,USD,NAMER,1.004737,0.995285,2026-06-30 21:29:06,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000387,USD,NAMER,0.985966,1.014234,2026-06-30 18:52:39,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000388,USD,NAMER,1.008863,0.991215,2026-06-30 06:05:39,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000389,USD,NAMER,0.978127,1.022362,2026-06-30 03:37:50,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000390,USD,NAMER,0.986851,1.013324,2026-06-30 18:07:08,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000391,USD,NAMER,0.967095,1.034025,2026-06-30 07:01:57,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000392,USD,NAMER,0.981421,1.018931,2026-06-30 21:58:22,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000393,USD,NAMER,0.992944,1.007106,2026-06-30 05:39:09,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000394,USD,NAMER,1.015493,0.984743,2026-06-30 22:19:32,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000395,USD,NAMER,0.991546,1.008526,2026-06-30 12:17:03,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000396,USD,NAMER,0.986892,1.013282,2026-06-30 16:33:14,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000397,USD,NAMER,0.998061,1.001943,2026-06-30 23:58:29,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000398,USD,NAMER,1.009096,0.990986,2026-06-30 19:57:04,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000399,USD,NAMER,1.019222,0.981141,2026-06-30 14:09:26,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000400,USD,NAMER,0.975518,1.025096,2026-06-30 16:18:31,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000401,USD,NAMER,1.000898,0.999103,2026-06-30 04:14:14,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000402,USD,NAMER,0.992191,1.00787,2026-06-30 20:11:14,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000403,USD,NAMER,0.997657,1.002349,2026-06-30 02:23:00,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000404,USD,NAMER,0.983749,1.016519,2026-06-30 12:19:07,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000405,USD,NAMER,1.011075,0.989046,2026-06-30 08:57:52,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000406,USD,NAMER,0.999065,1.000936,2026-06-30 13:18:52,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000407,USD,NAMER,1.002138,0.997867,2026-06-30 05:08:51,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000408,USD,NAMER,1.036679,0.964619,2026-06-30 08:43:05,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000409,USD,NAMER,0.994113,1.005922,2026-06-30 17:52:05,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000410,USD,NAMER,1.003674,0.996339,2026-06-30 06:51:26,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000411,USD,NAMER,0.984286,1.015965,2026-06-30 14:43:10,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000412,USD,NAMER,0.985498,1.014715,2026-06-30 01:30:51,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000413,USD,NAMER,0.970254,1.030658,2026-06-30 13:02:45,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000414,USD,NAMER,0.974741,1.025914,2026-06-30 02:08:03,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000415,USD,NAMER,1.002705,0.997302,2026-06-30 17:29:30,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000416,USD,NAMER,1.005176,0.994851,2026-06-30 21:31:21,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000417,USD,NAMER,0.998068,1.001936,2026-06-30 03:35:47,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000418,USD,NAMER,1.03728,0.96406,2026-06-30 18:55:36,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000419,USD,NAMER,0.972742,1.028022,2026-06-30 03:18:41,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000420,USD,NAMER,1.025699,0.974945,2026-06-30 23:50:26,2026-06-10,2099-12-31,fx_rates_20260630
FX_NAMER_000421,USD,NAMER,1.01453,0.985678,2026-06-30 11:40:15,2026-06-10,2099-12-31,fx_rates_20260630
