loan_id,customer_id,account_id,branch_id,loan_start_date,loan_amount,outstanding_balance,interest_rate,currency_code,region_code,start_date,end_date,baseline,loan_type
LOAN_NAMER_001197,CUST_NAMER_001197,ACC_NAMER_001197,BR_NAMER_0197,2025-07-10,4367932.27,1092799.24,9.69,USD,NAMER,2025-07-10,2025-12-17,loan_20260629,Corporate
LOAN_NAMER_000483,CUST_NAMER_000483,ACC_NAMER_000483,BR_NAMER_0083,2025-03-11,300951.81,266714.85,10.25,USD,NAMER,2025-03-11,2026-02-04,loan_20260629,Retail
LOAN_NAMER_000887,CUST_NAMER_000887,ACC_NAMER_000887,BR_NAMER_0087,2026-02-18,587011.34,108590.35,5.33,USD,NAMER,2026-02-18,2026-09-18,loan_20260629,SME
LOAN_NAMER_000333,CUST_NAMER_000333,ACC_NAMER_000333,BR_NAMER_0133,2025-09-10,466222.93,210170.64,10.6,USD,NAMER,2025-09-10,2027-07-24,loan_20260629,SME
LOAN_NAMER_001166,CUST_NAMER_001166,ACC_NAMER_001166,BR_NAMER_0166,2025-02-10,138496.64,51109.84,15.14,USD,NAMER,2025-02-10,2025-08-02,loan_20260629,Retail
LOAN_NAMER_000125,CUST_NAMER_000125,ACC_NAMER_000125,BR_NAMER_0125,2026-03-06,1252253.76,200575.88,15.91,USD,NAMER,2026-03-06,2028-01-22,loan_20260629,SME
LOAN_NAMER_000544,CUST_NAMER_000544,ACC_NAMER_000544,BR_NAMER_0144,2025-11-20,901168.06,769070.28,7.1,USD,NAMER,2025-11-20,2026-11-12,loan_20260629,SME
LOAN_NAMER_001125,CUST_NAMER_001125,ACC_NAMER_001125,BR_NAMER_0125,2025-07-29,1526698.7,499002.53,15.74,USD,NAMER,2025-07-29,2026-09-13,loan_20260629,SME
LOAN_NAMER_000050,CUST_NAMER_000050,ACC_NAMER_000050,BR_NAMER_0050,2025-09-02,1373313.92,404407.55,4.65,USD,NAMER,2025-09-02,2026-08-29,loan_20260629,SME
LOAN_NAMER_001212,CUST_NAMER_001212,ACC_NAMER_001212,BR_NAMER_0012,2026-02-10,435606.42,159198.92,10.47,USD,NAMER,2026-02-10,2026-09-22,loan_20260629,Retail
LOAN_NAMER_000427,CUST_NAMER_000427,ACC_NAMER_000427,BR_NAMER_0027,2025-11-04,491569.68,343232.83,5.1,USD,NAMER,2025-11-04,2027-05-16,loan_20260629,SME
LOAN_NAMER_000701,CUST_NAMER_000701,ACC_NAMER_000701,BR_NAMER_0101,2025-11-20,31934059.88,8639468.86,5.73,USD,NAMER,2025-11-20,2026-05-03,loan_20260629,Mega Corporate
LOAN_NAMER_001161,CUST_NAMER_001161,ACC_NAMER_001161,BR_NAMER_0161,2025-01-10,1766042.62,1315240.87,11.34,USD,NAMER,2025-01-10,2026-07-23,loan_20260629,SME
LOAN_NAMER_001778,CUST_NAMER_000178,ACC_NAMER_000178,BR_NAMER_0178,2025-04-13,132390.96,29788.7,10.93,USD,NAMER,2025-04-13,2025-09-25,loan_20260629,Retail
LOAN_NAMER_000893,CUST_NAMER_000893,ACC_NAMER_000893,BR_NAMER_0093,2025-08-07,5492709.16,1530700.16,10.7,USD,NAMER,2025-08-07,2027-04-07,loan_20260629,Corporate
LOAN_NAMER_001165,CUST_NAMER_001165,ACC_NAMER_001165,BR_NAMER_0165,2025-09-29,8596457.58,7351352.03,7.33,USD,NAMER,2025-09-29,2026-05-12,loan_20260629,Corporate
LOAN_NAMER_001512,CUST_NAMER_001512,ACC_NAMER_001512,BR_NAMER_0112,2025-12-24,499427.51,337637.09,7.73,USD,NAMER,2025-12-24,2026-06-02,loan_20260629,Retail
LOAN_NAMER_001788,CUST_NAMER_000188,ACC_NAMER_000188,BR_NAMER_0188,2025-09-08,1877632.03,1205407.08,12.25,USD,NAMER,2025-09-08,2026-12-20,loan_20260629,SME
LOAN_NAMER_001209,CUST_NAMER_001209,ACC_NAMER_001209,BR_NAMER_0009,2025-10-19,327502.62,186456.19,14.18,USD,NAMER,2025-10-19,2026-06-27,loan_20260629,Retail
LOAN_NAMER_001766,CUST_NAMER_000166,ACC_NAMER_000166,BR_NAMER_0166,2026-03-25,9513419.13,1510971.57,12.99,USD,NAMER,2026-03-25,2027-12-31,loan_20260629,Corporate
LOAN_NAMER_000234,CUST_NAMER_000234,ACC_NAMER_000234,BR_NAMER_0034,2025-11-06,7958058.53,6008427.51,14.1,USD,NAMER,2025-11-06,2027-10-23,loan_20260629,Corporate
LOAN_NAMER_000079,CUST_NAMER_000079,ACC_NAMER_000079,BR_NAMER_0079,2025-01-09,1264018.42,315715.46,8.62,USD,NAMER,2025-01-09,2026-10-28,loan_20260629,SME
LOAN_NAMER_000882,CUST_NAMER_000882,ACC_NAMER_000882,BR_NAMER_0082,2025-11-03,1809583.56,585883.94,5.65,USD,NAMER,2025-11-03,2026-05-18,loan_20260629,SME
LOAN_NAMER_000615,CUST_NAMER_000615,ACC_NAMER_000615,BR_NAMER_0015,2025-05-18,283684.57,83033.93,4.35,USD,NAMER,2025-05-18,2026-05-13,loan_20260629,SME
LOAN_NAMER_000415,CUST_NAMER_000415,ACC_NAMER_000415,BR_NAMER_0015,2025-04-29,147384.92,67817.53,8.83,USD,NAMER,2025-04-29,2025-11-14,loan_20260629,Retail
LOAN_NAMER_000074,CUST_NAMER_000074,ACC_NAMER_000074,BR_NAMER_0074,2025-06-09,6261905.9,4563199.94,5.25,USD,NAMER,2025-06-09,2026-06-12,loan_20260629,Corporate
LOAN_NAMER_000621,CUST_NAMER_000621,ACC_NAMER_000621,BR_NAMER_0021,2025-10-16,410283.49,78874.2,9.84,USD,NAMER,2025-10-16,2027-09-25,loan_20260629,Retail
LOAN_NAMER_000070,CUST_NAMER_000070,ACC_NAMER_000070,BR_NAMER_0070,2025-08-04,1460205.46,245820.11,7.87,USD,NAMER,2025-08-04,2026-10-19,loan_20260629,SME
LOAN_NAMER_001608,CUST_NAMER_000008,ACC_NAMER_000008,BR_NAMER_0008,2025-07-28,572039.48,404050.09,12.95,USD,NAMER,2025-07-28,2026-07-23,loan_20260629,SME
LOAN_NAMER_001319,CUST_NAMER_001319,ACC_NAMER_001319,BR_NAMER_0119,2026-06-02,18830967.44,15255052.11,6.88,USD,NAMER,2026-06-02,2028-01-13,loan_20260629,Mega Corporate
LOAN_NAMER_000786,CUST_NAMER_000786,ACC_NAMER_000786,BR_NAMER_0186,2025-09-15,117677.89,86893.88,6.83,USD,NAMER,2025-09-15,2026-02-04,loan_20260629,Retail
LOAN_NAMER_000778,CUST_NAMER_000778,ACC_NAMER_000778,BR_NAMER_0178,2025-04-05,87521.28,69237.52,13.2,USD,NAMER,2025-04-05,2026-09-10,loan_20260629,Retail
LOAN_NAMER_001755,CUST_NAMER_000155,ACC_NAMER_000155,BR_NAMER_0155,2025-10-11,866909.28,250349.58,11.65,USD,NAMER,2025-10-11,2026-02-23,loan_20260629,SME
LOAN_NAMER_000451,CUST_NAMER_000451,ACC_NAMER_000451,BR_NAMER_0051,2025-01-04,629374.84,439762.46,15.89,USD,NAMER,2025-01-04,2026-03-11,loan_20260629,SME
LOAN_NAMER_000846,CUST_NAMER_000846,ACC_NAMER_000846,BR_NAMER_0046,2025-05-14,1730373.32,1575072.66,6.44,USD,NAMER,2025-05-14,2026-05-07,loan_20260629,SME
LOAN_NAMER_000845,CUST_NAMER_000845,ACC_NAMER_000845,BR_NAMER_0045,2025-06-15,2200107.56,620947.99,12.4,USD,NAMER,2025-06-15,2026-12-09,loan_20260629,SME
LOAN_NAMER_000868,CUST_NAMER_000868,ACC_NAMER_000868,BR_NAMER_0068,2026-03-14,1429499.02,1012280.44,15.16,USD,NAMER,2026-03-14,2028-01-07,loan_20260629,SME
LOAN_NAMER_000850,CUST_NAMER_000850,ACC_NAMER_000850,BR_NAMER_0050,2025-01-10,1685851.92,1402936.32,6.71,USD,NAMER,2025-01-10,2025-08-02,loan_20260629,Corporate
LOAN_NAMER_001263,CUST_NAMER_001263,ACC_NAMER_001263,BR_NAMER_0063,2025-03-19,288713.34,154382.18,9.22,USD,NAMER,2025-03-19,2025-11-16,loan_20260629,Retail
LOAN_NAMER_000077,CUST_NAMER_000077,ACC_NAMER_000077,BR_NAMER_0077,2025-02-06,8236671.6,5394497.01,4.6,USD,NAMER,2025-02-06,2026-05-20,loan_20260629,Corporate
LOAN_NAMER_001506,CUST_NAMER_001506,ACC_NAMER_001506,BR_NAMER_0106,2025-06-01,10286653.14,7963622.9,4.08,USD,NAMER,2025-06-01,2026-11-13,loan_20260629,Corporate
LOAN_NAMER_000938,CUST_NAMER_000938,ACC_NAMER_000938,BR_NAMER_0138,2025-05-11,169512.75,43239.23,8.79,USD,NAMER,2025-05-11,2025-09-20,loan_20260629,Retail
LOAN_NAMER_001522,CUST_NAMER_001522,ACC_NAMER_001522,BR_NAMER_0122,2025-11-12,5878369.18,944783.85,7.39,USD,NAMER,2025-11-12,2027-02-18,loan_20260629,Corporate
LOAN_NAMER_001287,CUST_NAMER_001287,ACC_NAMER_001287,BR_NAMER_0087,2025-02-10,74288.96,27529.7,7.31,USD,NAMER,2025-02-10,2026-05-12,loan_20260629,Retail
LOAN_NAMER_000781,CUST_NAMER_000781,ACC_NAMER_000781,BR_NAMER_0181,2025-08-04,10946333.3,4892635.25,9.15,USD,NAMER,2025-08-04,2026-07-15,loan_20260629,Corporate
LOAN_NAMER_001363,CUST_NAMER_001363,ACC_NAMER_001363,BR_NAMER_0163,2025-04-16,3822841.32,1051684.46,14.24,USD,NAMER,2025-04-16,2026-07-12,loan_20260629,Corporate
LOAN_NAMER_001327,CUST_NAMER_001327,ACC_NAMER_001327,BR_NAMER_0127,2026-02-21,368328.52,220847.67,8.15,USD,NAMER,2026-02-21,2026-10-27,loan_20260629,Retail
LOAN_NAMER_000702,CUST_NAMER_000702,ACC_NAMER_000702,BR_NAMER_0102,2025-08-31,445016.29,97520.73,6.84,USD,NAMER,2025-08-31,2026-05-14,loan_20260629,Retail
LOAN_NAMER_001240,CUST_NAMER_001240,ACC_NAMER_001240,BR_NAMER_0040,2025-07-01,1354708.34,341915.61,14.59,USD,NAMER,2025-07-01,2026-11-25,loan_20260629,SME
LOAN_NAMER_000706,CUST_NAMER_000706,ACC_NAMER_000706,BR_NAMER_0106,2025-01-26,473245.66,369212.26,11.49,USD,NAMER,2025-01-26,2025-10-26,loan_20260629,Retail
LOAN_NAMER_001321,CUST_NAMER_001321,ACC_NAMER_001321,BR_NAMER_0121,2025-12-07,2199919.65,585117.16,12.7,USD,NAMER,2025-12-07,2027-05-02,loan_20260629,SME
LOAN_NAMER_000031,CUST_NAMER_000031,ACC_NAMER_000031,BR_NAMER_0031,2025-09-12,226484.61,89905.1,15.36,USD,NAMER,2025-09-12,2026-09-10,loan_20260629,Retail
LOAN_NAMER_001320,CUST_NAMER_001320,ACC_NAMER_001320,BR_NAMER_0120,2025-06-13,17569046.5,2945066.38,8.18,USD,NAMER,2025-06-13,2025-12-30,loan_20260629,Mega Corporate
LOAN_NAMER_001465,CUST_NAMER_001465,ACC_NAMER_001465,BR_NAMER_0065,2026-01-27,454126.88,316527.93,10.54,USD,NAMER,2026-01-27,2026-06-05,loan_20260629,SME
LOAN_NAMER_001636,CUST_NAMER_000036,ACC_NAMER_000036,BR_NAMER_0036,2026-04-27,19657342.69,9301506.65,7.03,USD,NAMER,2026-04-27,2027-03-10,loan_20260629,Mega Corporate
LOAN_NAMER_000368,CUST_NAMER_000368,ACC_NAMER_000368,BR_NAMER_0168,2025-07-24,6652293.66,4259597.53,6.71,USD,NAMER,2025-07-24,2027-02-05,loan_20260629,Corporate
LOAN_NAMER_000409,CUST_NAMER_000409,ACC_NAMER_000409,BR_NAMER_0009,2025-12-25,5440595.91,1429612.88,11.97,USD,NAMER,2025-12-25,2027-01-31,loan_20260629,Corporate
LOAN_NAMER_001030,CUST_NAMER_001030,ACC_NAMER_001030,BR_NAMER_0030,2025-08-22,105171.51,88300.9,9.52,USD,NAMER,2025-08-22,2026-07-06,loan_20260629,Retail
LOAN_NAMER_001396,CUST_NAMER_001396,ACC_NAMER_001396,BR_NAMER_0196,2025-01-25,849551.62,662290.15,5.34,USD,NAMER,2025-01-25,2025-11-08,loan_20260629,SME
LOAN_NAMER_001413,CUST_NAMER_001413,ACC_NAMER_001413,BR_NAMER_0013,2026-02-13,548943.16,431025.65,9.97,USD,NAMER,2026-02-13,2027-04-15,loan_20260629,Retail
LOAN_NAMER_000100,CUST_NAMER_000100,ACC_NAMER_000100,BR_NAMER_0100,2025-10-13,495556.39,290335.69,13.1,USD,NAMER,2025-10-13,2026-03-23,loan_20260629,Retail
LOAN_NAMER_001145,CUST_NAMER_001145,ACC_NAMER_001145,BR_NAMER_0145,2025-10-13,1300892.44,326527.94,11.92,USD,NAMER,2025-10-13,2027-01-05,loan_20260629,Corporate
LOAN_NAMER_001109,CUST_NAMER_001109,ACC_NAMER_001109,BR_NAMER_0109,2026-06-06,184768.65,167642.51,10.72,USD,NAMER,2026-06-06,2027-10-18,loan_20260629,Retail
LOAN_NAMER_001638,CUST_NAMER_000038,ACC_NAMER_000038,BR_NAMER_0038,2025-12-06,6744445.85,3992785.4,5.13,USD,NAMER,2025-12-06,2026-04-03,loan_20260629,Corporate
LOAN_NAMER_001090,CUST_NAMER_001090,ACC_NAMER_001090,BR_NAMER_0090,2025-04-29,198345.17,91751.04,13.58,USD,NAMER,2025-04-29,2026-04-21,loan_20260629,Retail
LOAN_NAMER_000856,CUST_NAMER_000856,ACC_NAMER_000856,BR_NAMER_0056,2025-07-02,283655.2,132723.72,5.12,USD,NAMER,2025-07-02,2027-05-17,loan_20260629,Retail
LOAN_NAMER_000788,CUST_NAMER_000788,ACC_NAMER_000788,BR_NAMER_0188,2025-09-29,663394.18,198606.05,5.13,USD,NAMER,2025-09-29,2026-02-05,loan_20260629,SME
LOAN_NAMER_000169,CUST_NAMER_000169,ACC_NAMER_000169,BR_NAMER_0169,2025-04-22,437770.87,162480.13,7.75,USD,NAMER,2025-04-22,2027-03-23,loan_20260629,Retail
LOAN_NAMER_000943,CUST_NAMER_000943,ACC_NAMER_000943,BR_NAMER_0143,2026-03-21,663847.99,575932.17,10.24,USD,NAMER,2026-03-21,2027-06-07,loan_20260629,SME
LOAN_NAMER_000213,CUST_NAMER_000213,ACC_NAMER_000213,BR_NAMER_0013,2025-11-18,1373327.58,388414.74,11.36,USD,NAMER,2025-11-18,2027-05-08,loan_20260629,SME
LOAN_NAMER_001545,CUST_NAMER_001545,ACC_NAMER_001545,BR_NAMER_0145,2026-06-08,508181.92,144874.21,10.08,USD,NAMER,2026-06-08,2027-01-02,loan_20260629,Retail
LOAN_NAMER_001044,CUST_NAMER_001044,ACC_NAMER_001044,BR_NAMER_0044,2026-01-30,345431.86,152319.73,12.79,USD,NAMER,2026-01-30,2027-12-11,loan_20260629,SME
LOAN_NAMER_001728,CUST_NAMER_000128,ACC_NAMER_000128,BR_NAMER_0128,2025-07-14,4276672.91,3373758.71,15.61,USD,NAMER,2025-07-14,2026-06-29,loan_20260629,Corporate
LOAN_NAMER_000481,CUST_NAMER_000481,ACC_NAMER_000481,BR_NAMER_0081,2025-02-15,2305851.4,1710444.29,7.84,USD,NAMER,2025-02-15,2026-08-05,loan_20260629,Corporate
LOAN_NAMER_001594,CUST_NAMER_001594,ACC_NAMER_001594,BR_NAMER_0194,2025-01-02,31791286.57,7882557.9,8.21,USD,NAMER,2025-01-02,2026-09-16,loan_20260629,Mega Corporate
LOAN_NAMER_001441,CUST_NAMER_001441,ACC_NAMER_001441,BR_NAMER_0041,2025-07-21,558527.39,521567.38,11.87,USD,NAMER,2025-07-21,2026-10-26,loan_20260629,Retail
LOAN_NAMER_001747,CUST_NAMER_000147,ACC_NAMER_000147,BR_NAMER_0147,2026-03-18,402177.94,90258.54,4.35,USD,NAMER,2026-03-18,2026-08-26,loan_20260629,Retail
LOAN_NAMER_000033,CUST_NAMER_000033,ACC_NAMER_000033,BR_NAMER_0033,2025-12-05,3234309.71,1465859.35,15.68,USD,NAMER,2025-12-05,2027-01-20,loan_20260629,Corporate
LOAN_NAMER_000918,CUST_NAMER_000918,ACC_NAMER_000918,BR_NAMER_0118,2025-05-08,205430.85,181717.23,5.33,USD,NAMER,2025-05-08,2026-06-09,loan_20260629,Retail
LOAN_NAMER_001164,CUST_NAMER_001164,ACC_NAMER_001164,BR_NAMER_0164,2026-06-04,11079700.91,9650827.32,11.82,USD,NAMER,2026-06-04,2027-07-15,loan_20260629,Corporate
LOAN_NAMER_000421,CUST_NAMER_000421,ACC_NAMER_000421,BR_NAMER_0021,2026-02-23,184178.28,148337.94,14.56,USD,NAMER,2026-02-23,2027-04-23,loan_20260629,Retail
LOAN_NAMER_001443,CUST_NAMER_001443,ACC_NAMER_001443,BR_NAMER_0043,2026-02-17,758906.28,182406.59,5.05,USD,NAMER,2026-02-17,2027-03-16,loan_20260629,SME
LOAN_NAMER_001188,CUST_NAMER_001188,ACC_NAMER_001188,BR_NAMER_0188,2025-05-11,1103432.71,964717.87,12.88,USD,NAMER,2025-05-11,2026-02-21,loan_20260629,SME
LOAN_NAMER_001305,CUST_NAMER_001305,ACC_NAMER_001305,BR_NAMER_0105,2026-03-07,365343.82,182088.95,10.93,USD,NAMER,2026-03-07,2027-06-28,loan_20260629,Retail
LOAN_NAMER_000904,CUST_NAMER_000904,ACC_NAMER_000904,BR_NAMER_0104,2025-06-28,1860143.93,1534599.88,7.05,USD,NAMER,2025-06-28,2027-06-18,loan_20260629,SME
LOAN_NAMER_000186,CUST_NAMER_000186,ACC_NAMER_000186,BR_NAMER_0186,2025-11-05,428604.55,100754.21,7.78,USD,NAMER,2025-11-05,2027-03-25,loan_20260629,Retail
LOAN_NAMER_000963,CUST_NAMER_000963,ACC_NAMER_000963,BR_NAMER_0163,2025-01-01,399561.42,113357.82,11.86,USD,NAMER,2025-01-01,2026-02-06,loan_20260629,Retail
LOAN_NAMER_001541,CUST_NAMER_001541,ACC_NAMER_001541,BR_NAMER_0141,2025-10-21,12378437.8,2620049.97,5.71,USD,NAMER,2025-10-21,2026-08-22,loan_20260629,Mega Corporate
LOAN_NAMER_000271,CUST_NAMER_000271,ACC_NAMER_000271,BR_NAMER_0071,2026-03-17,3292541.08,1443128.18,4.82,USD,NAMER,2026-03-17,2028-01-29,loan_20260629,Corporate
LOAN_NAMER_000045,CUST_NAMER_000045,ACC_NAMER_000045,BR_NAMER_0045,2025-11-26,5235727.94,3965535.04,14.84,USD,NAMER,2025-11-26,2027-06-15,loan_20260629,Corporate
LOAN_NAMER_000372,CUST_NAMER_000372,ACC_NAMER_000372,BR_NAMER_0172,2026-03-29,462927.6,91324.09,14.79,USD,NAMER,2026-03-29,2027-09-22,loan_20260629,Retail
LOAN_NAMER_000584,CUST_NAMER_000584,ACC_NAMER_000584,BR_NAMER_0184,2025-08-07,1993484.38,299323.11,6.03,USD,NAMER,2025-08-07,2027-04-12,loan_20260629,SME
LOAN_NAMER_000942,CUST_NAMER_000942,ACC_NAMER_000942,BR_NAMER_0142,2026-04-30,247269.46,81941.22,8.58,USD,NAMER,2026-04-30,2027-01-18,loan_20260629,Retail
LOAN_NAMER_000819,CUST_NAMER_000819,ACC_NAMER_000819,BR_NAMER_0019,2025-03-28,264031.61,209082.27,9.75,USD,NAMER,2025-03-28,2026-04-12,loan_20260629,Retail
LOAN_NAMER_000197,CUST_NAMER_000197,ACC_NAMER_000197,BR_NAMER_0197,2025-12-10,268407.8,46096.36,15.59,USD,NAMER,2025-12-10,2026-06-13,loan_20260629,Retail
LOAN_NAMER_000899,CUST_NAMER_000899,ACC_NAMER_000899,BR_NAMER_0099,2025-08-29,412674.92,383053.55,13.91,USD,NAMER,2025-08-29,2026-10-10,loan_20260629,Retail
LOAN_NAMER_001008,CUST_NAMER_001008,ACC_NAMER_001008,BR_NAMER_0008,2025-08-19,1925343.38,1801041.2,11.46,USD,NAMER,2025-08-19,2026-06-08,loan_20260629,SME
LOAN_NAMER_000238,CUST_NAMER_000238,ACC_NAMER_000238,BR_NAMER_0038,2025-05-31,1511346.7,870748.36,11.62,USD,NAMER,2025-05-31,2025-09-23,loan_20260629,SME
LOAN_NAMER_000060,CUST_NAMER_000060,ACC_NAMER_000060,BR_NAMER_0060,2025-02-17,708148.64,174344.62,4.82,USD,NAMER,2025-02-17,2026-01-23,loan_20260629,SME
LOAN_NAMER_001227,CUST_NAMER_001227,ACC_NAMER_001227,BR_NAMER_0027,2026-05-02,79246.28,47843.88,7.41,USD,NAMER,2026-05-02,2028-04-16,loan_20260629,Retail
LOAN_NAMER_000399,CUST_NAMER_000399,ACC_NAMER_000399,BR_NAMER_0199,2025-03-16,1868348.0,618574.89,12.76,USD,NAMER,2025-03-16,2026-09-23,loan_20260629,Corporate
LOAN_NAMER_000989,CUST_NAMER_000989,ACC_NAMER_000989,BR_NAMER_0189,2026-03-01,406402.89,346170.55,14.53,USD,NAMER,2026-03-01,2028-01-09,loan_20260629,SME
LOAN_NAMER_001470,CUST_NAMER_001470,ACC_NAMER_001470,BR_NAMER_0070,2025-07-19,227564.55,214188.92,11.51,USD,NAMER,2025-07-19,2026-11-14,loan_20260629,Retail
LOAN_NAMER_000366,CUST_NAMER_000366,ACC_NAMER_000366,BR_NAMER_0166,2026-05-22,1922778.28,727256.79,9.15,USD,NAMER,2026-05-22,2027-10-03,loan_20260629,SME
LOAN_NAMER_001561,CUST_NAMER_001561,ACC_NAMER_001561,BR_NAMER_0161,2025-09-07,453737.07,276180.44,11.91,USD,NAMER,2025-09-07,2026-05-06,loan_20260629,Retail
LOAN_NAMER_000308,CUST_NAMER_000308,ACC_NAMER_000308,BR_NAMER_0108,2025-01-06,166993.55,90293.36,12.85,USD,NAMER,2025-01-06,2025-07-24,loan_20260629,Retail
LOAN_NAMER_001453,CUST_NAMER_001453,ACC_NAMER_001453,BR_NAMER_0053,2026-03-12,343985.53,290613.15,4.78,USD,NAMER,2026-03-12,2027-01-20,loan_20260629,SME
LOAN_NAMER_001273,CUST_NAMER_001273,ACC_NAMER_001273,BR_NAMER_0073,2025-06-30,10142677.72,7156271.39,4.03,USD,NAMER,2025-06-30,2027-03-12,loan_20260629,Mega Corporate
LOAN_NAMER_000124,CUST_NAMER_000124,ACC_NAMER_000124,BR_NAMER_0124,2026-04-21,5801487.02,1508496.97,8.09,USD,NAMER,2026-04-21,2026-09-09,loan_20260629,Corporate
LOAN_NAMER_000772,CUST_NAMER_000772,ACC_NAMER_000772,BR_NAMER_0172,2025-09-13,141973.28,128980.83,9.34,USD,NAMER,2025-09-13,2026-04-15,loan_20260629,Retail
LOAN_NAMER_000255,CUST_NAMER_000255,ACC_NAMER_000255,BR_NAMER_0055,2026-04-13,7567224.06,5230019.48,5.58,USD,NAMER,2026-04-13,2026-11-25,loan_20260629,Corporate
LOAN_NAMER_000306,CUST_NAMER_000306,ACC_NAMER_000306,BR_NAMER_0106,2026-04-21,452522.17,419312.91,7.15,USD,NAMER,2026-04-21,2028-01-14,loan_20260629,Retail
LOAN_NAMER_001023,CUST_NAMER_001023,ACC_NAMER_001023,BR_NAMER_0023,2025-11-21,294340.15,275817.99,7.23,USD,NAMER,2025-11-21,2027-05-18,loan_20260629,Retail
LOAN_NAMER_000683,CUST_NAMER_000683,ACC_NAMER_000683,BR_NAMER_0083,2026-06-01,2027300.83,308832.57,4.48,USD,NAMER,2026-06-01,2027-11-09,loan_20260629,SME
LOAN_NAMER_001117,CUST_NAMER_001117,ACC_NAMER_001117,BR_NAMER_0117,2026-04-02,2058465.12,702112.25,9.64,USD,NAMER,2026-04-02,2026-12-10,loan_20260629,SME
LOAN_NAMER_001552,CUST_NAMER_001552,ACC_NAMER_001552,BR_NAMER_0152,2026-05-02,1207023.84,782170.47,9.64,USD,NAMER,2026-05-02,2027-11-03,loan_20260629,SME
LOAN_NAMER_001637,CUST_NAMER_000037,ACC_NAMER_000037,BR_NAMER_0037,2025-09-23,1209605.3,753213.91,10.44,USD,NAMER,2025-09-23,2026-09-01,loan_20260629,SME
LOAN_NAMER_001369,CUST_NAMER_001369,ACC_NAMER_001369,BR_NAMER_0169,2025-10-11,1618928.28,1322103.7,14.13,USD,NAMER,2025-10-11,2027-06-26,loan_20260629,Corporate
LOAN_NAMER_001475,CUST_NAMER_001475,ACC_NAMER_001475,BR_NAMER_0075,2026-05-12,289277.39,144879.02,6.62,USD,NAMER,2026-05-12,2027-04-11,loan_20260629,Retail
LOAN_NAMER_001180,CUST_NAMER_001180,ACC_NAMER_001180,BR_NAMER_0180,2025-10-09,78371.44,29174.37,13.8,USD,NAMER,2025-10-09,2027-04-02,loan_20260629,Retail
LOAN_NAMER_001780,CUST_NAMER_000180,ACC_NAMER_000180,BR_NAMER_0180,2025-03-21,468376.16,269447.24,14.56,USD,NAMER,2025-03-21,2026-04-07,loan_20260629,Retail
LOAN_NAMER_000298,CUST_NAMER_000298,ACC_NAMER_000298,BR_NAMER_0098,2025-08-29,338149.72,233436.98,4.54,USD,NAMER,2025-08-29,2026-09-01,loan_20260629,SME
LOAN_NAMER_001014,CUST_NAMER_001014,ACC_NAMER_001014,BR_NAMER_0014,2025-12-10,2101676.32,593015.61,8.68,USD,NAMER,2025-12-10,2027-01-31,loan_20260629,SME
LOAN_NAMER_000367,CUST_NAMER_000367,ACC_NAMER_000367,BR_NAMER_0167,2025-03-24,2009226.77,1379845.33,7.1,USD,NAMER,2025-03-24,2025-11-10,loan_20260629,SME
LOAN_NAMER_001437,CUST_NAMER_001437,ACC_NAMER_001437,BR_NAMER_0037,2025-06-04,861586.18,624428.88,15.45,USD,NAMER,2025-06-04,2026-04-26,loan_20260629,SME
LOAN_NAMER_001548,CUST_NAMER_001548,ACC_NAMER_001548,BR_NAMER_0148,2026-01-28,1971245.79,299004.62,12.61,USD,NAMER,2026-01-28,2026-10-01,loan_20260629,SME
LOAN_NAMER_001760,CUST_NAMER_000160,ACC_NAMER_000160,BR_NAMER_0160,2025-08-08,1528832.07,1295346.06,7.08,USD,NAMER,2025-08-08,2026-01-10,loan_20260629,Corporate
LOAN_NAMER_000352,CUST_NAMER_000352,ACC_NAMER_000352,BR_NAMER_0152,2026-03-01,1848695.56,1257356.29,5.11,USD,NAMER,2026-03-01,2027-07-21,loan_20260629,SME
LOAN_NAMER_000068,CUST_NAMER_000068,ACC_NAMER_000068,BR_NAMER_0068,2025-12-05,1357183.97,1181098.87,8.85,USD,NAMER,2025-12-05,2027-09-11,loan_20260629,SME
LOAN_NAMER_001081,CUST_NAMER_001081,ACC_NAMER_001081,BR_NAMER_0081,2026-04-23,433924.79,208344.76,11.75,USD,NAMER,2026-04-23,2027-09-20,loan_20260629,Retail
LOAN_NAMER_001612,CUST_NAMER_000012,ACC_NAMER_000012,BR_NAMER_0012,2025-03-05,2020556.57,1270836.98,10.03,USD,NAMER,2025-03-05,2025-12-31,loan_20260629,SME
LOAN_NAMER_000746,CUST_NAMER_000746,ACC_NAMER_000746,BR_NAMER_0146,2026-03-07,114331.75,31264.85,6.06,USD,NAMER,2026-03-07,2027-07-08,loan_20260629,Retail
LOAN_NAMER_001269,CUST_NAMER_001269,ACC_NAMER_001269,BR_NAMER_0069,2025-01-21,1732323.25,994341.8,13.95,USD,NAMER,2025-01-21,2026-12-01,loan_20260629,SME
LOAN_NAMER_001736,CUST_NAMER_000136,ACC_NAMER_000136,BR_NAMER_0136,2026-01-25,47533394.07,33554103.27,6.96,USD,NAMER,2026-01-25,2027-08-26,loan_20260629,Mega Corporate
LOAN_NAMER_000395,CUST_NAMER_000395,ACC_NAMER_000395,BR_NAMER_0195,2025-01-07,445409.07,209117.33,14.92,USD,NAMER,2025-01-07,2026-04-02,loan_20260629,SME
